Player_Key,Pos,Player,Team,Season
371.p.8780,QB,Matt Ryan,Atl,2017
371.p.8781,RB,Darren McFadden,Dal,2017
371.p.8790,RB,Jonathan Stewart,Car,2017
371.p.8795,QB,Joe Flacco,Phi,2017
371.p.8801,RB,Chris Johnson,Ten,2017
371.p.8813,WR,Jordy Nelson,LV,2017
371.p.8819,WR,Eddie Royal,Chi,2017
371.p.8821,RB,Matt Forte,NYJ,2017
371.p.8826,WR,DeSean Jackson,LAR,2017
371.p.8834,QB,Chad Henne,KC,2017
371.p.8838,TE,Martellus Bennett,NE,2017
371.p.8850,RB,Jamaal Charles,KC,2017
371.p.8861,WR,Harry Douglas,Ten,2017
371.p.8907,TE,Gary Barnidge,Cle,2017
371.p.8912,RB,Jerome Felton,Buf,2017
371.p.8916,TE,Jacob Tamme,Atl,2017
371.p.8926,RB,Tim Hightower,SF,2017
371.p.8930,WR,Matthew Slater,NE,2017
371.p.8935,TE,Kellen Davis,NYJ,2017
371.p.8937,QB,Josh Johnson,NYJ,2017
371.p.8982,WR,Pierre Garcon,SF,2017
371.p.9001,WR,Stevie Johnson,LAC,2017
371.p.9010,RB,Justin Forsett,Den,2017
371.p.9032,K,Dan Carpenter,Buf,2017
371.p.9037,WR,Danny Amendola,Hou,2017
371.p.9043,RB,Mike Tolbert,Buf,2017
371.p.9066,K,Stephen Hauschka,Jax,2017
371.p.9158,RB,Marcel Reece,Sea,2017
371.p.9219,K,Connor Barth,Chi,2017
371.p.9265,QB,Matthew Stafford,LAR,2017
371.p.9269,QB,Mark Sanchez,Was,2017
371.p.9271,WR,Darrius Heyward-Bey,Pit,2017
371.p.9274,WR,Michael Crabtree,Ari,2017
371.p.9283,WR,Jeremy Maclin,Bal,2017
371.p.9294,WR,Kenny Britt,NE,2017
371.p.9317,RB,LeSean McCoy,TB,2017
371.p.9347,WR,Brandon Tate,NO,2017
371.p.9348,WR,Mike Wallace,Phi,2017
371.p.9353,TE,Jared Cook,LAC,2017
371.p.9388,WR,Louis Murphy,SF,2017
371.p.9444,TE,Zach Miller,Chi,2017
371.p.9449,RB,Cedric Peerman,Cin,2017
371.p.9466,TE,Brandon Myers,TB,2017
371.p.9472,TE,John Phillips,KC,2017
371.p.9496,WR,Julian Edelman,NE,2017
371.p.9505,TE,David Johnson,Pit,2017
371.p.9514,RB,Rashad Jennings,NYG,2017
371.p.9520,K,Ryan Succop,TB,2017
371.p.9526,K,Graham Gano,NYG,2017
371.p.9547,QB,Brian Hoyer,NE,2017
371.p.9560,RB,Danny Woodhead,Bal,2017
371.p.9666,RB,Darrel Young,Car,2017
371.p.9678,QB,Chase Daniel,LAC,2017
371.p.9705,WR,Jordan Norwood,Den,2017
371.p.9707,RB,Antone Smith,TB,2017
371.p.23976,QB,Sam Bradford,Ari,2017
371.p.23984,RB,C.J. Spiller,KC,2017
371.p.23987,RB,Ryan Mathews,Phi,2017
371.p.23996,TE,Jermaine Gresham,Ari,2017
371.p.23997,WR,Demaryius Thomas,NYJ,2017
371.p.23999,WR,Dez Bryant,Bal,2017
371.p.24011,RB,Dexter McCluster,LAC,2017
371.p.24014,WR,Arrelious Benn,Jax,2017
371.p.24017,TE,Rob Gronkowski,TB,2017
371.p.24035,WR,Golden Tate,NYG,2017
371.p.24045,TE,Ed Dickson,Sea,2017
371.p.24053,WR,Brandon LaFell,LV,2017
371.p.24057,WR,Emmanuel Sanders,Buf,2017
371.p.24060,QB,Colt McCoy,Ari,2017
371.p.24062,WR,Eric Decker,NE,2017
371.p.24063,WR,Andre Roberts,Hou,2017
371.p.24070,TE,Jimmy Graham,Chi,2017
371.p.24089,TE,Dennis Pitta,Bal,2017
371.p.24093,TE,Garrett Graham,Den,2017
371.p.24100,TE,Clay Harbor,NO,2017
371.p.24108,TE,Michael Hoomanawanui,NO,2017
371.p.24169,RB,James Starks,GB,2017
371.p.24171,WR,Antonio Brown,TB,2017
371.p.24175,QB,Joe Webb III,NYG,2017
371.p.24198,WR,Marc Mariani,Ten,2017
371.p.24208,TE,Jim Dray,Ari,2017
371.p.24262,RB,Joique Bell,Det,2017
371.p.24303,TE,Jeff Cumberland,LAC,2017
371.p.24311,QB,Thad Lewis,Bal,2017
371.p.24318,RB,LeGarrette Blount,Det,2017
371.p.24400,RB,Chris Ivory,Buf,2017
371.p.24436,WR,Bryan Walters,Jax,2017
371.p.24553,WR,Victor Cruz,Chi,2017
371.p.24608,TE,Logan Paulsen,Hou,2017
371.p.24709,WR,Brandon Banks,Was,2017
371.p.24735,RB,Will Tukuafu,Sea,2017
371.p.24760,RB,James Develin,NE,2017
371.p.24774,WR,Andrew Hawkins,NE,2017
371.p.24788,QB,Cam Newton,NE,2017
371.p.24791,WR,A.J. Green,Ari,2017
371.p.24793,WR,Julio Jones,Ten,2017
371.p.24797,QB,Blaine Gabbert,TB,2017
371.p.24799,QB,Christian Ponder,SF,2017
371.p.24815,RB,Mark Ingram II,Hou,2017
371.p.24822,QB,Andy Dalton,Chi,2017
371.p.24823,QB,Colin Kaepernick,SF,2017
371.p.24830,TE,Kyle Rudolph,NYG,2017
371.p.24834,TE,Lance Kendricks,LAC,2017
371.p.24843,RB,Shane Vereen,NO,2017
371.p.24845,WR,Torrey Smith,Car,2017
371.p.24851,WR,Randall Cobb,GB,2017
371.p.24856,TE,Rob Housler,NE,2017
371.p.24858,RB,DeMarco Murray,Ten,2017
371.p.24860,RB,Stevan Ridley,Pit,2017
371.p.24861,QB,Ryan Mallett,Bal,2017
371.p.24891,TE,Luke Stocker,Ten,2017
371.p.24901,WR,Cecil Shorts III,TB,2017
371.p.24912,RB,Taiwan Jones,Buf,2017
371.p.24913,RB,Bilal Powell,NYJ,2017
371.p.24916,TE,Julius Thomas,Mia,2017
371.p.24923,RB,Anthony Sherman,KC,2017
371.p.24932,RB,Jacquizz Rodgers,NO,2017
371.p.24936,RB,Dion Lewis,NYG,2017
371.p.24939,QB,T.J. Yates,Hou,2017
371.p.24940,WR,Jeremy Kerley,Buf,2017
371.p.24942,TE,Niles Paul,SF,2017
371.p.24946,TE,Lee Smith,Atl,2017
371.p.24961,TE,Charles Clay,Ari,2017
371.p.24963,WR,Dwayne Harris,Chi,2017
371.p.24965,WR,Aldrick Robinson,Car,2017
371.p.24967,QB,Tyrod Taylor,Hou,2017
371.p.24970,RB,Jordan Todman,Hou,2017
371.p.24991,TE,Virgil Green,LAC,2017
371.p.25105,WR,Doug Baldwin,Sea,2017
371.p.25117,RB,DuJuan Harris,Jax,2017
371.p.25120,WR,Dontrelle Inman,Was,2017
371.p.25158,RB,Patrick DiMarco,Buf,2017
371.p.25171,QB,Scott Tolzien,Ind,2017
371.p.25178,WR,Chris Hogan,NO,2017
371.p.25234,WR,Andre Holmes,Den,2017
371.p.25238,RB,Matt Asiata,Det,2017
371.p.25291,TE,Kyle Nelson,SF,2017
371.p.25312,WR,Jeremy Ross,Ari,2017
371.p.25370,TE,Patrick Scales,Chi,2017
371.p.25379,WR,Kamar Aiken,Phi,2017
371.p.25427,K,Dan Bailey,Min,2017
371.p.25481,RB,Shaun Draughn,NYG,2017
371.p.25594,WR,Chris Matthews,Bal,2017
371.p.25648,K,Kai Forbath,LAR,2017
371.p.25681,WR,Terrelle Pryor Sr.,Jax,2017
371.p.25703,TE,Larry Donnell,Bal,2017
371.p.25711,QB,Andrew Luck,Ind,2017
371.p.25712,QB,Robert Griffin III,Bal,2017
371.p.25718,QB,Ryan Tannehill,Ten,2017
371.p.25723,WR,Michael Floyd,Bal,2017
371.p.25730,WR,Kendall Wright,Ari,2017
371.p.25732,QB,Brandon Weeden,Hou,2017
371.p.25741,RB,Doug Martin,LV,2017
371.p.25743,WR,Brian Quick,Was,2017
371.p.25744,TE,Coby Fleener,NO,2017
371.p.25755,WR,Alshon Jeffery,Phi,2017
371.p.25767,QB,Brock Osweiler,Mia,2017
371.p.25773,WR,Rueben Randle,Chi,2017
371.p.25774,TE,Dwayne Allen,Mia,2017
371.p.25777,RB,Ronnie Hillman,Dal,2017
371.p.25779,WR,TJ Graham,Car,2017
371.p.25785,QB,Russell Wilson,Sea,2017
371.p.25793,WR,Mohamed Sanu,SF,2017
371.p.25794,RB,Bernard Pierce,Den,2017
371.p.25798,QB,Nick Foles,Chi,2017
371.p.25802,WR,T.Y. Hilton,Ind,2017
371.p.25807,RB,Lamar Miller,Was,2017
371.p.25810,WR,Travis Benjamin,SF,2017
371.p.25812,QB,Kirk Cousins,Min,2017
371.p.25816,RB,Robert Turbin,Sea,2017
371.p.25820,TE,Ladarius Green,Pit,2017
371.p.25826,TE,Orson Charles,Den,2017
371.p.25828,WR,Jarius Wright,Car,2017
371.p.25831,WR,Keshawn Martin,Det,2017
371.p.25838,RB,Rhett Ellison,NYG,2017
371.p.25871,K,Randy Bullock,Det,2017
371.p.25876,WR,Marvin Jones Jr.,Jax,2017
371.p.25881,K,Greg Zuerlein,Dal,2017
371.p.25883,RB,Alfred Morris,NYG,2017
371.p.25885,K,Blair Walsh,NO,2017
371.p.25896,TE,James Hanna,Dal,2017
371.p.25937,WR,Rishard Matthews,NO,2017
371.p.25962,RB,Daryl Richardson,Ind,2017
371.p.25970,WR,Brittan Golden,NYG,2017
371.p.25991,WR,Jermaine Kearse,Det,2017
371.p.25992,TE,Sean McGrath,Det,2017
371.p.26016,TE,Beau Brinkley,Ten,2017
371.p.26024,RB,Travaris Cadet,Car,2017
371.p.26060,WR,Cole Beasley,Buf,2017
371.p.26064,RB,Lance Dunbar,LAR,2017
371.p.26079,RB,Joe Banyard,Buf,2017
371.p.26096,WR,Brenton Bersin,Car,2017
371.p.26108,WR,Josh Bellamy,NYJ,2017
371.p.26218,WR,Griff Whalen,LV,2017
371.p.26253,TE,Garrett Celek,SF,2017
371.p.26264,K,Giorgio Tavecchio,Ten,2017
371.p.26299,RB,Derrick Coleman,Ari,2017
371.p.26317,QB,Matt Simms,Atl,2017
371.p.26346,QB,Austin Davis,Ten,2017
371.p.26347,TE,Cory Harkey,LAR,2017
371.p.26389,RB,Brandon Bolden,NE,2017
371.p.26399,QB,Kellen Moore,Dal,2017
371.p.26416,TE,Derek Carrier,LV,2017
371.p.26428,WR,Rod Streater,Cle,2017
371.p.26455,RB,Bobby Rainey,Bal,2017
371.p.26456,WR,Deonte Thompson,NYJ,2017
371.p.26483,QB,Case Keenum,Cle,2017
371.p.26488,RB,Jonathan Grimes,Jax,2017
371.p.26497,TE,Phillip Supernaw,Ten,2017
371.p.26518,TE,Cooper Helfet,LV,2017
371.p.26534,K,Justin Tucker,Bal,2017
371.p.26535,RB,Jamize Olawale,Dal,2017
371.p.26547,QB,Alex Tanney,NYG,2017
371.p.26551,WR,Michael Avila,Car,2017
371.p.26561,WR,Josh Gordon,Sea,2017
371.p.26579,RB,Zach Brown,Was,2017
371.p.26583,TE,Andrew DePaola,Min,2017
371.p.26596,RB,Fozzy Whittaker,Car,2017
371.p.26601,RB,Austin Johnson,TB,2017
371.p.26612,TE,Darren Fells,Det,2017
371.p.26614,TE,Ifeanyi Momah,Ari,2017
371.p.26631,WR,Tavon Austin,Jax,2017
371.p.26639,QB,EJ Manuel,KC,2017
371.p.26644,TE,Tyler Eifert,Jax,2017
371.p.26650,WR,DeAndre Hopkins,Ari,2017
371.p.26652,WR,Cordarrelle Patterson,Atl,2017
371.p.26657,WR,Justin Hunter,Pit,2017
371.p.26658,TE,Zach Ertz,Phi,2017
371.p.26660,RB,Giovani Bernard,TB,2017
371.p.26662,QB,Geno Smith,Sea,2017
371.p.26664,WR,Robert Woods,LAR,2017
371.p.26670,TE,Gavin Escobar,Mia,2017
371.p.26671,RB,Le'Veon Bell,Bal,2017
371.p.26678,TE,Vance McDonald,Pit,2017
371.p.26682,WR,Aaron Dobson,Ari,2017
371.p.26684,RB,Eddie Lacy,Sea,2017
371.p.26685,RB,Christine Michael,Ind,2017
371.p.26686,TE,Travis Kelce,KC,2017
371.p.26696,QB,Mike Glennon,NYG,2017
371.p.26697,WR,Terrance Williams,Dal,2017
371.p.26699,WR,Keenan Allen,LAC,2017
371.p.26701,WR,Marquise Goodwin,Chi,2017
371.p.26702,WR,Markus Wheaton,Phi,2017
371.p.26708,TE,Jordan Reed,SF,2017
371.p.26719,RB,Knile Davis,Chi,2017
371.p.26721,QB,Matt Barkley,Ten,2017
371.p.26725,WR,Josh Boyce,Cle,2017
371.p.26729,TE,Dion Sims,Chi,2017
371.p.26733,QB,Ryan Nassib,Jax,2017
371.p.26738,QB,Landry Jones,LV,2017
371.p.26751,WR,Quinton Patton,NYJ,2017
371.p.26753,RB,Kyle Juszczyk,SF,2017
371.p.26756,TE,Levine Toilolo,NYG,2017
371.p.26758,RB,Denard Robinson,Jax,2017
371.p.26763,RB,Stepfan Taylor,Ari,2017
371.p.26767,WR,Kenny Stills,Buf,2017
371.p.26777,RB,Chris Thompson,Jax,2017
371.p.26781,TE,Luke Willson,Sea,2017
371.p.26784,WR,Tavarres King,Min,2017
371.p.26787,RB,Mike Gillislee,NO,2017
371.p.26789,K,Caleb Sturgis,LAC,2017
371.p.26794,WR,Corey Fuller,NO,2017
371.p.26800,K,Dustin Hopkins,Was,2017
371.p.26804,RB,Latavius Murray,NO,2017
371.p.26805,RB,Kenjon Barner,TB,2017
371.p.26807,TE,Mychal Rivera,Jax,2017
371.p.26810,RB,Andre Ellington,TB,2017
371.p.26812,RB,Mike James,Det,2017
371.p.26813,RB,Rex Burkhead,Hou,2017
371.p.26817,RB,Spencer Ware,Chi,2017
371.p.26820,WR,Cobi Hamilton,Ind,2017
371.p.26822,RB,Theo Riddick,LV,2017
371.p.26824,TE,Ryan Griffin,NYJ,2017
371.p.26832,WR,Brice Butler,Mia,2017
371.p.26834,TE,Michael Williams,NE,2017
371.p.26838,RB,Tommy Bohanon,Bal,2017
371.p.26839,WR,Charles Johnson,Phi,2017
371.p.26845,TE,Chris Gragg,NYJ,2017
371.p.26853,RB,Kerwynn Williams,NO,2017
371.p.26857,QB,Zac Dysert,Dal,2017
371.p.26859,WR,Marquess Wilson,Phi,2017
371.p.26860,WR,B.J. Daniels,Atl,2017
371.p.26872,QB,Sean Renfree,TB,2017
371.p.26878,RB,C.J. Anderson,Det,2017
371.p.26886,WR,Quincy McDuffie,Dal,2017
371.p.26949,QB,Ryan Griffin,TB,2017
371.p.26950,TE,Josh Hill,Det,2017
371.p.26991,TE,Chris Pantale,Mia,2017
371.p.26995,WR,Ryan Spadola,Det,2017
371.p.27050,TE,Tim Wright,KC,2017
371.p.27055,WR,Russell Shepard,NYG,2017
371.p.27074,WR,Jaron Brown,Ari,2017
371.p.27103,TE,Brandon Williams,Ind,2017
371.p.27120,K,Brandon McManus,Den,2017
371.p.27135,RB,Zach Line,NO,2017
371.p.27143,WR,Rodney Smith,Sea,2017
371.p.27167,RB,Benny Cunningham,Jax,2017
371.p.27170,QB,Tyler Bray,Chi,2017
371.p.27173,WR,Frankie Hammond Jr.,NYJ,2017
371.p.27174,TE,Demetrius Harris,Ari,2017
371.p.27201,WR,Nick Williams,SF,2017
371.p.27213,TE,MarQueis Gray,SF,2017
371.p.27214,TE,Kevin McDermott,Min,2017
371.p.27235,WR,Kenbrell Thompkins,NYJ,2017
371.p.27254,WR,Terrell Sinkfield,NYG,2017
371.p.27277,WR,Adam Thielen,Min,2017
371.p.27299,TE,Jack Doyle,Ind,2017
371.p.27305,WR,Rashad Ross,Car,2017
371.p.27312,RB,George Winn,Ind,2017
371.p.27319,WR,Uzoma Nwachukwu,Dal,2017
371.p.27338,WR,Eric Rogers,SF,2017
371.p.27359,TE,Jake Stoneburner,NO,2017
371.p.27361,WR,Myles White,NYJ,2017
371.p.27369,K,Brett Maher,NO,2017
371.p.27378,RB,Khiry Robinson,NYJ,2017
371.p.27422,WR,Marlon Brown,Chi,2017
371.p.27425,K,Jordan Gay,Ten,2017
371.p.27429,QB,Matt McGloin,KC,2017
371.p.27494,TE,James Winchester,KC,2017
371.p.27506,K,Patrick Murray,TB,2017
371.p.27531,QB,Blake Bortles,GB,2017
371.p.27532,WR,Sammy Watkins,Bal,2017
371.p.27535,WR,Mike Evans,TB,2017
371.p.27538,TE,Eric Ebron,Pit,2017
371.p.27540,WR,Odell Beckham Jr.,Cle,2017
371.p.27548,WR,Brandin Cooks,Hou,2017
371.p.27550,QB,Johnny Manziel,Cle,2017
371.p.27556,WR,Kelvin Benjamin,NYG,2017
371.p.27560,QB,Teddy Bridgewater,Den,2017
371.p.27564,QB,Derek Carr,LV,2017
371.p.27566,TE,Austin Seferian-Jenkins,NE,2017
371.p.27567,WR,Marqise Lee,SF,2017
371.p.27570,WR,Jordan Matthews,SF,2017
371.p.27573,WR,Paul Richardson Jr.,Sea,2017
371.p.27577,TE,Jace Amaro,KC,2017
371.p.27580,TE,Troy Niklas,TB,2017
371.p.27581,WR,Davante Adams,GB,2017
371.p.27582,RB,Bishop Sankey,Min,2017
371.p.27583,RB,Jeremy Hill,LV,2017
371.p.27584,WR,Cody Latimer,Was,2017
371.p.27585,RB,Carlos Hyde,Jax,2017
371.p.27589,WR,Allen Robinson II,Chi,2017
371.p.27590,QB,Jimmy Garoppolo,SF,2017
371.p.27591,WR,Jarvis Landry,Cle,2017
371.p.27593,TE,C.J. Fiedorowicz,Hou,2017
371.p.27597,RB,Charles Sims,TB,2017
371.p.27614,WR,Josh Huff,NO,2017
371.p.27618,WR,Donte Moncrief,Hou,2017
371.p.27619,WR,John Brown,LV,2017
371.p.27622,RB,Terrance West,NO,2017
371.p.27624,RB,Jerick McKinnon,KC,2017
371.p.27626,TE,Richard Rodgers,Phi,2017
371.p.27627,TE,Crockett Gillmore,Bal,2017
371.p.27631,RB,Devonta Freeman,NO,2017
371.p.27634,WR,Bruce Ellington,NE,2017
371.p.27641,RB,Andre Williams,LAC,2017
371.p.27645,RB,Ka'Deem Carey,Chi,2017
371.p.27646,WR,Martavis Bryant,LV,2017
371.p.27648,TE,Logan Thomas,Was,2017
371.p.27651,WR,Kevin Norwood,NYG,2017
371.p.27652,WR,De'Anthony Thomas,Bal,2017
371.p.27658,RB,James White,NE,2017
371.p.27663,QB,Tom Savage,Det,2017
371.p.27666,RB,Lorenzo Taliaferro,Bal,2017
371.p.27670,WR,Ryan Grant,GB,2017
371.p.27674,WR,Devin Street,Hou,2017
371.p.27691,QB,Aaron Murray,LAR,2017
371.p.27692,QB,AJ McCarron,Atl,2017
371.p.27704,WR,Jared Abbrederis,Det,2017
371.p.27706,QB,Zach Mettenberger,Pit,2017
371.p.27709,RB,Alfred Blue,Jax,2017
371.p.27711,QB,David Fales,NYJ,2017
371.p.27717,WR,TJ Jones,NYG,2017
371.p.27718,WR,Matt Hazel,Ind,2017
371.p.27722,QB,Keith Wenning,Buf,2017
371.p.27724,WR,Walter Powell,Jax,2017
371.p.27732,RB,Tyler Gaffney,NE,2017
371.p.27737,WR,Quincy Enunwa,NYJ,2017
371.p.27739,RB,Jay Prosch,Hou,2017
371.p.27742,QB,Garrett Gilbert,NE,2017
371.p.27746,WR,Michael Campanaro,Ten,2017
371.p.27750,RB,Storm Johnson,Mia,2017
371.p.27756,K,Zach Hocker,TB,2017
371.p.27764,WR,Jeff Janis,Cle,2017
371.p.27767,WR,James Wright,Ind,2017
371.p.27786,TE,Blake Annen,Buf,2017
371.p.27789,TE,Trey Burton,Ind,2017
371.p.27790,RB,David Fluellen,Ten,2017
371.p.27821,RB,Kapri Bibbs,GB,2017
371.p.27822,WR,Isaiah Burse,LAC,2017
371.p.27826,WR,Bennie Fowler III,SF,2017
371.p.27832,RB,Juwan Thompson,Den,2017
371.p.27852,WR,Javontee Herndon,Dal,2017
371.p.27874,WR,Allen Hurns,Mia,2017
371.p.27878,QB,Stephen Morris,Hou,2017
371.p.27881,TE,D.J. Tialavea,Chi,2017
371.p.27911,K,Cody Parkey,Cle,2017
371.p.27914,TE,Erik Swoope,SF,2017
371.p.27918,WR,Tony Washington,NE,2017
371.p.27921,WR,Brandon Coleman,NO,2017
371.p.27926,TE,Je'Ron Hamm,Ind,2017
371.p.27928,WR,Seantavius Jones,Ind,2017
371.p.27938,WR,Philly Brown,Den,2017
371.p.27941,TE,Marcus Lucas,Dal,2017
371.p.27943,RB,Darrin Reaves,KC,2017
371.p.27946,RB,Antonio Andrews,Ten,2017
371.p.27951,WR,Derel Walker,TB,2017
371.p.27958,K,Travis Coons,LAC,2017
371.p.27976,WR,Jeremy Butler,Buf,2017
371.p.28014,RB,Isaiah Crowell,LV,2017
371.p.28020,WR,Jonathan Krause,Ten,2017
371.p.28021,TE,Ryan Hewitt,Ten,2017
371.p.28024,QB,Connor Shaw,Chi,2017
371.p.28026,WR,Willie Snead IV,LV,2017
371.p.28044,RB,Charcandrick West,Ind,2017
371.p.28046,WR,Albert Wilson,Mia,2017
371.p.28060,WR,Freddie Martino,TB,2017
371.p.28068,RB,Roosevelt Nix,Ind,2017
371.p.28071,WR,Bernard Reedy,TB,2017
371.p.28086,TE,Justin Perillo,Chi,2017
371.p.28103,K,Chandler Catanzaro,NYG,2017
371.p.28115,RB,Damien Williams,Chi,2017
371.p.28121,WR,Corey Washington,Dal,2017
371.p.28141,RB,Keith Smith,Atl,2017
371.p.28142,QB,Dustin Vaughan,Bal,2017
371.p.28147,TE,Asante Cleveland,LAC,2017
371.p.28169,RB,Orleans Darkwa,NYG,2017
371.p.28174,WR,Rashad Lawrence,Mia,2017
371.p.28184,TE,Xavier Grimble,Bal,2017
371.p.28185,RB,George Atkinson III,NYJ,2017
371.p.28188,K,Chris Boswell,Pit,2017
371.p.28192,TE,Anthony Denham,Phi,2017
371.p.28214,WR,Seth Roberts,GB,2017
371.p.28215,TE,Scott Simonson,NYG,2017
371.p.28221,TE,Tyler Ott,Sea,2017
371.p.28223,RB,Senorise Perry,Ten,2017
371.p.28227,K,Cairo Santos,Chi,2017
371.p.28234,WR,Taylor Gabriel,Chi,2017
371.p.28253,TE,RaShaun Allen,Hou,2017
371.p.28267,TE,Cameron Brate,TB,2017
371.p.28272,RB,Branden Oliver,Ind,2017
371.p.28283,RB,Fitzgerald Toussaint,Pit,2017
371.p.28348,TE,Jerome Cunningham,Was,2017
371.p.28365,TE,Chris Manhertz,Jax,2017
371.p.28378,K,Jason Myers,Sea,2017
371.p.28389,QB,Jameis Winston,NO,2017
371.p.28390,QB,Marcus Mariota,LV,2017
371.p.28392,WR,Amari Cooper,Dal,2017
371.p.28395,WR,Kevin White,NO,2017
371.p.28398,RB,Todd Gurley II,Atl,2017
371.p.28402,WR,DeVante Parker,Mia,2017
371.p.28403,RB,Melvin Gordon III,Den,2017
371.p.28408,WR,Nelson Agholor,NE,2017
371.p.28414,WR,Breshad Perriman,Chi,2017
371.p.28417,WR,Phillip Dorsett II,Jax,2017
371.p.28424,RB,T.J. Yeldon,Buf,2017
371.p.28425,WR,Devin Smith,Jax,2017
371.p.28428,WR,Dorial Green-Beckham,Phi,2017
371.p.28429,WR,Devin Funchess,GB,2017
371.p.28442,RB,Ameer Abdullah,Min,2017
371.p.28443,TE,Maxx Williams,Ari,2017
371.p.28456,TE,Clive Walford,Mia,2017
371.p.28457,WR,Tyler Lockett,Sea,2017
371.p.28458,WR,Jaelen Strong,Cle,2017
371.p.28461,RB,Tevin Coleman,NYJ,2017
371.p.28463,QB,Garrett Grayson,Den,2017
371.p.28464,WR,Chris Conley,Hou,2017
371.p.28465,RB,Duke Johnson,Jax,2017
371.p.28473,TE,Tyler Kroft,NYJ,2017
371.p.28474,RB,David Johnson,Hou,2017
371.p.28475,WR,Sammie Coates Jr.,KC,2017
371.p.28477,QB,Sean Mannion,Min,2017
371.p.28480,TE,Jeff Heuerman,Den,2017
371.p.28482,RB,Ty Montgomery,NO,2017
371.p.28483,RB,Matt Jones,Phi,2017
371.p.28491,QB,Bryce Petty,Mia,2017
371.p.28493,WR,Jamison Crowder,NYJ,2017
371.p.28494,RB,Jeremy Langford,Atl,2017
371.p.28495,WR,Justin Hardy,Chi,2017
371.p.28496,RB,Jalston Fowler,Ten,2017
371.p.28505,TE,Blake Bell,KC,2017
371.p.28511,WR,Vince Mayle,LAC,2017
371.p.28513,RB,Javorius Allen,NYG,2017
371.p.28514,RB,Mike Davis,Atl,2017
371.p.28520,WR,DeAndre Smelter,Jax,2017
371.p.28526,RB,David Cobb,Chi,2017
371.p.28527,WR,Rashad Greene Sr.,Jax,2017
371.p.28531,TE,MyCole Pruitt,Ten,2017
371.p.28534,WR,Stefon Diggs,Buf,2017
371.p.28535,QB,Brett Hundley,Ind,2017
371.p.28537,RB,Jay Ajayi,Phi,2017
371.p.28545,TE,C.J. Uzomah,Cin,2017
371.p.28547,WR,J.J. Nelson,Ind,2017
371.p.28548,TE,Jesse James,Chi,2017
371.p.28550,WR,Kenny Bell,Den,2017
371.p.28556,RB,Michael Burton,KC,2017
371.p.28559,TE,Nick Boyle,Bal,2017
371.p.28561,TE,James O'Shaughnessy,Jax,2017
371.p.28562,RB,Cameron Artis-Payne,Car,2017
