Player_Key,Pos,Player,Team,Season
359.p.26767,WR,Kenny Stills,Buf,2016
359.p.26777,RB,Chris Thompson,Jax,2016
359.p.26781,TE,Luke Willson,Sea,2016
359.p.26783,RB,Zac Stacy,NYJ,2016
359.p.26784,WR,Tavarres King,Min,2016
359.p.26787,RB,Mike Gillislee,NO,2016
359.p.26789,K,Caleb Sturgis,LAC,2016
359.p.26794,WR,Corey Fuller,NO,2016
359.p.26795,TE,Nick Kasa,Den,2016
359.p.26800,K,Dustin Hopkins,Was,2016
359.p.26804,RB,Latavius Murray,NO,2016
359.p.26805,RB,Kenjon Barner,TB,2016
359.p.26807,TE,Mychal Rivera,Jax,2016
359.p.26810,RB,Andre Ellington,TB,2016
359.p.26812,RB,Mike James,Det,2016
359.p.26813,RB,Rex Burkhead,Hou,2016
359.p.26817,RB,Spencer Ware,Chi,2016
359.p.26820,WR,Cobi Hamilton,Ind,2016
359.p.26822,RB,Theo Riddick,LV,2016
359.p.26824,TE,Ryan Griffin,NYJ,2016
359.p.26832,WR,Brice Butler,Mia,2016
359.p.26834,TE,Michael Williams,NE,2016
359.p.26838,RB,Tommy Bohanon,Bal,2016
359.p.26839,WR,Charles Johnson,Phi,2016
359.p.26844,QB,Brad Sorensen,Min,2016
359.p.26845,TE,Chris Gragg,NYJ,2016
359.p.26853,RB,Kerwynn Williams,NO,2016
359.p.26857,QB,Zac Dysert,Dal,2016
359.p.26859,WR,Marquess Wilson,Phi,2016
359.p.26860,QB,B.J. Daniels,Atl,2016
359.p.26872,QB,Sean Renfree,TB,2016
359.p.26877,TE,Justice Cunningham,LAR,2016
359.p.26878,RB,C.J. Anderson,Det,2016
359.p.26940,WR,Josh Lenz,Hou,2016
359.p.26949,QB,Ryan Griffin,TB,2016
359.p.26950,TE,Josh Hill,Det,2016
359.p.26972,WR,Tobais Palmer,Car,2016
359.p.26991,TE,Chris Pantale,Mia,2016
359.p.26995,WR,Ryan Spadola,Det,2016
359.p.27002,RB,Kendall Gaskins,SF,2016
359.p.27050,TE,Tim Wright,KC,2016
359.p.27055,WR,Russell Shepard,NYG,2016
359.p.27057,RB,Matthew Tucker,NYJ,2016
359.p.27065,TE,Brian Leonhardt,Ari,2016
359.p.27074,WR,Jaron Brown,Ari,2016
359.p.27103,TE,Brandon Williams,Ind,2016
359.p.27116,WR,Troy Stoudermire,Min,2016
359.p.27120,K,Brandon McManus,Den,2016
359.p.27135,RB,Zach Line,NO,2016
359.p.27143,WR,Rodney Smith,Sea,2016
359.p.27167,RB,Benny Cunningham,Jax,2016
359.p.27170,QB,Tyler Bray,Chi,2016
359.p.27173,WR,Frankie Hammond Jr.,NYJ,2016
359.p.27174,TE,Demetrius Harris,Ari,2016
359.p.27181,WR,Rico Richardson,LAC,2016
359.p.27201,WR,Nick Williams,SF,2016
359.p.27213,TE,MarQueis Gray,SF,2016
359.p.27214,TE,Kevin McDermott,Min,2016
359.p.27234,TE,Zach Sudfeld,NYJ,2016
359.p.27235,WR,Kenbrell Thompkins,NYJ,2016
359.p.27250,RB,Cameron Marshall,Jax,2016
359.p.27254,WR,Terrell Sinkfield,NYG,2016
359.p.27277,WR,Adam Thielen,Min,2016
359.p.27284,WR,Chuck Jacobs,Bal,2016
359.p.27299,TE,Jack Doyle,Ind,2016
359.p.27305,WR,Rashad Ross,Car,2016
359.p.27312,RB,George Winn,Ind,2016
359.p.27319,WR,Uzoma Nwachukwu,Dal,2016
359.p.27338,WR,Eric Rogers,SF,2016
359.p.27359,TE,Jake Stoneburner,NO,2016
359.p.27361,WR,Myles White,NYJ,2016
359.p.27378,RB,Khiry Robinson,NYJ,2016
359.p.27394,RB,Jonathan Amosa,Sea,2016
359.p.27422,WR,Marlon Brown,Chi,2016
359.p.27425,K,Jordan Gay,Ten,2016
359.p.27429,QB,Matt McGloin,KC,2016
359.p.27431,RB,Toben Opurum,Den,2016
359.p.27494,TE,James Winchester,KC,2016
359.p.27502,WR,Fred Williams,KC,2016
359.p.27506,K,Patrick Murray,TB,2016
359.p.27527,TE,Jordan Thompson,Det,2016
359.p.27531,QB,Blake Bortles,GB,2016
359.p.27532,WR,Sammy Watkins,Bal,2016
359.p.27535,WR,Mike Evans,TB,2016
359.p.27538,TE,Eric Ebron,Pit,2016
359.p.27540,WR,Odell Beckham Jr.,Cle,2016
359.p.27548,WR,Brandin Cooks,Hou,2016
359.p.27556,WR,Kelvin Benjamin,NYG,2016
359.p.27560,QB,Teddy Bridgewater,Den,2016
359.p.27564,QB,Derek Carr,LV,2016
359.p.27566,TE,Austin Seferian-Jenkins,NE,2016
359.p.27567,WR,Marqise Lee,SF,2016
359.p.27570,WR,Jordan Matthews,SF,2016
359.p.27573,WR,Paul Richardson Jr.,Sea,2016
359.p.27577,TE,Jace Amaro,KC,2016
359.p.27580,TE,Troy Niklas,TB,2016
359.p.27581,WR,Davante Adams,GB,2016
359.p.27582,RB,Bishop Sankey,Min,2016
359.p.27583,RB,Jeremy Hill,LV,2016
359.p.27584,WR,Cody Latimer,Was,2016
359.p.27585,RB,Carlos Hyde,Jax,2016
359.p.27589,WR,Allen Robinson II,Chi,2016
359.p.27590,QB,Jimmy Garoppolo,SF,2016
359.p.27591,WR,Jarvis Landry,Cle,2016
359.p.27593,TE,C.J. Fiedorowicz,Hou,2016
359.p.27597,RB,Charles Sims,TB,2016
359.p.27603,RB,Tre Mason,LAR,2016
359.p.27614,WR,Josh Huff,NO,2016
359.p.27618,WR,Donte Moncrief,Hou,2016
359.p.27619,WR,John Brown,LV,2016
359.p.27622,RB,Terrance West,NO,2016
359.p.27624,RB,Jerick McKinnon,KC,2016
359.p.27625,WR,Dri Archer,Buf,2016
359.p.27626,TE,Richard Rodgers,Phi,2016
359.p.27627,TE,Crockett Gillmore,Bal,2016
359.p.27631,RB,Devonta Freeman,NO,2016
359.p.27634,WR,Bruce Ellington,NE,2016
359.p.27641,RB,Andre Williams,LAC,2016
359.p.27643,WR,Shaq Evans,Dal,2016
359.p.27645,RB,Ka'Deem Carey,Chi,2016
359.p.27646,WR,Martavis Bryant,LV,2016
359.p.27648,QB,Logan Thomas,Was,2016
359.p.27651,WR,Kevin Norwood,NYG,2016
359.p.27652,WR,De'Anthony Thomas,Bal,2016
359.p.27658,RB,James White,NE,2016
359.p.27663,QB,Tom Savage,Det,2016
359.p.27666,RB,Lorenzo Taliaferro,Bal,2016
359.p.27670,WR,Ryan Grant,GB,2016
359.p.27674,WR,Devin Street,Hou,2016
359.p.27683,TE,Arthur Lynch,Atl,2016
359.p.27691,QB,Aaron Murray,LAR,2016
359.p.27692,QB,AJ McCarron,Atl,2016
359.p.27704,WR,Jared Abbrederis,Det,2016
359.p.27706,QB,Zach Mettenberger,Pit,2016
359.p.27709,RB,Alfred Blue,Jax,2016
359.p.27711,QB,David Fales,NYJ,2016
359.p.27713,WR,Robert Herron,LV,2016
359.p.27714,RB,Lache Seastrunk,NYJ,2016
359.p.27717,WR,TJ Jones,NYG,2016
359.p.27718,WR,Matt Hazel,Ind,2016
