Player_Key,Pos,Player,Team,Season
399.p.24830,TE,Kyle Rudolph,NYG,2020
399.p.24834,TE,Lance Kendricks,LAC,2020
399.p.24851,WR,Randall Cobb,GB,2020
399.p.24891,TE,Luke Stocker,Ten,2020
399.p.24912,RB,Taiwan Jones,Buf,2020
399.p.24913,RB,Bilal Powell,NYJ,2020
399.p.24923,RB,Anthony Sherman,KC,2020
399.p.24936,RB,Dion Lewis,NYG,2020
399.p.24946,TE,Lee Smith,Atl,2020
399.p.24961,TE,Charles Clay,Ari,2020
399.p.24963,WR,Dwayne Harris,Chi,2020
399.p.24967,QB,Tyrod Taylor,Hou,2020
399.p.24991,TE,Virgil Green,LAC,2020
399.p.24998,RB,Bruce Miller,Jax,2020
399.p.25120,WR,Dontrelle Inman,Was,2020
399.p.25158,RB,Patrick DiMarco,Buf,2020
399.p.25178,WR,Chris Hogan,NO,2020
399.p.25291,TE,Kyle Nelson,SF,2020
399.p.25295,RB,Nick Bellore,Sea,2020
399.p.25370,TE,Patrick Scales,Chi,2020
399.p.25427,K,Dan Bailey,Min,2020
399.p.25648,K,Kai Forbath,LAR,2020
399.p.25712,QB,Robert Griffin III,Bal,2020
399.p.25718,QB,Ryan Tannehill,Ten,2020
399.p.25755,WR,Alshon Jeffery,Phi,2020
399.p.25785,QB,Russell Wilson,Sea,2020
399.p.25793,WR,Mohamed Sanu,SF,2020
399.p.25798,QB,Nick Foles,Chi,2020
399.p.25802,WR,T.Y. Hilton,Ind,2020
399.p.25807,RB,Lamar Miller,Was,2020
399.p.25810,WR,Travis Benjamin,SF,2020
399.p.25812,QB,Kirk Cousins,Min,2020
399.p.25816,RB,Robert Turbin,Sea,2020
399.p.25828,WR,Jarius Wright,Car,2020
399.p.25838,TE,Rhett Ellison,NYG,2020
399.p.25871,K,Randy Bullock,Det,2020
399.p.25876,WR,Marvin Jones Jr.,Jax,2020
399.p.25881,K,Greg Zuerlein,Dal,2020
399.p.25883,RB,Alfred Morris,NYG,2020
399.p.25970,WR,Brittan Golden,NYG,2020
399.p.25991,WR,Jermaine Kearse,Det,2020
399.p.26016,TE,Beau Brinkley,Ten,2020
399.p.26050,TE,Bradley Sowell,Chi,2020
399.p.26060,WR,Cole Beasley,Buf,2020
399.p.26108,WR,Josh Bellamy,NYJ,2020
399.p.26389,RB,Brandon Bolden,NE,2020
399.p.26416,TE,Derek Carrier,LV,2020
399.p.26483,QB,Case Keenum,Cle,2020
399.p.26534,K,Justin Tucker,Bal,2020
399.p.26535,RB,Jamize Olawale,Dal,2020
399.p.26547,QB,Alex Tanney,NYG,2020
399.p.26561,WR,Josh Gordon,Sea,2020
399.p.26583,TE,Andrew DePaola,Min,2020
399.p.26612,TE,Darren Fells,Det,2020
399.p.26631,WR,Tavon Austin,Jax,2020
399.p.26644,TE,Tyler Eifert,Jax,2020
399.p.26650,WR,DeAndre Hopkins,Ari,2020
399.p.26652,WR,Cordarrelle Patterson,Atl,2020
399.p.26658,TE,Zach Ertz,Phi,2020
399.p.26660,RB,Giovani Bernard,TB,2020
399.p.26662,QB,Geno Smith,Sea,2020
399.p.26664,WR,Robert Woods,LAR,2020
399.p.26671,RB,Le'Veon Bell,Bal,2020
399.p.26678,TE,Vance McDonald,Pit,2020
399.p.26686,TE,Travis Kelce,KC,2020
399.p.26696,QB,Mike Glennon,NYG,2020
399.p.26699,WR,Keenan Allen,LAC,2020
399.p.26701,WR,Marquise Goodwin,Chi,2020
399.p.26708,TE,Jordan Reed,SF,2020
399.p.26721,QB,Matt Barkley,Ten,2020
399.p.26753,RB,Kyle Juszczyk,SF,2020
399.p.26756,TE,Levine Toilolo,NYG,2020
399.p.26767,WR,Kenny Stills,Buf,2020
399.p.26777,RB,Chris Thompson,Jax,2020
399.p.26781,TE,Luke Willson,Sea,2020
399.p.26800,K,Dustin Hopkins,Was,2020
399.p.26804,RB,Latavius Murray,NO,2020
399.p.26805,RB,Kenjon Barner,TB,2020
399.p.26813,RB,Rex Burkhead,Hou,2020
399.p.26817,RB,Spencer Ware,Chi,2020
399.p.26822,RB,Theo Riddick,LV,2020
399.p.26824,TE,Ryan Griffin,NYJ,2020
399.p.26949,QB,Ryan Griffin,TB,2020
399.p.26950,TE,Josh Hill,Det,2020
399.p.27055,WR,Russell Shepard,NYG,2020
399.p.27074,WR,Jaron Brown,Ari,2020
399.p.27120,K,Brandon McManus,Den,2020
399.p.27170,QB,Tyler Bray,Chi,2020
399.p.27174,TE,Demetrius Harris,Ari,2020
399.p.27213,TE,MarQueis Gray,SF,2020
399.p.27277,WR,Adam Thielen,Min,2020
399.p.27299,TE,Jack Doyle,Ind,2020
399.p.27369,K,Brett Maher,NO,2020
399.p.27494,TE,James Winchester,KC,2020
399.p.27531,QB,Blake Bortles,GB,2020
399.p.27532,WR,Sammy Watkins,Bal,2020
399.p.27535,WR,Mike Evans,TB,2020
399.p.27538,TE,Eric Ebron,Pit,2020
399.p.27540,WR,Odell Beckham Jr.,Cle,2020
399.p.27548,WR,Brandin Cooks,Hou,2020
399.p.27560,QB,Teddy Bridgewater,Den,2020
399.p.27564,QB,Derek Carr,LV,2020
399.p.27567,WR,Marqise Lee,SF,2020
399.p.27570,WR,Jordan Matthews,SF,2020
399.p.27573,WR,Paul Richardson Jr.,Sea,2020
399.p.27581,WR,Davante Adams,GB,2020
399.p.27583,RB,Jeremy Hill,LV,2020
399.p.27584,WR,Cody Latimer,Was,2020
399.p.27585,RB,Carlos Hyde,Jax,2020
399.p.27589,WR,Allen Robinson II,Chi,2020
399.p.27590,QB,Jimmy Garoppolo,SF,2020
399.p.27591,WR,Jarvis Landry,Cle,2020
399.p.27618,WR,Donte Moncrief,Hou,2020
399.p.27619,WR,John Brown,LV,2020
399.p.27624,RB,Jerick McKinnon,KC,2020
399.p.27626,TE,Richard Rodgers,Phi,2020
399.p.27631,RB,Devonta Freeman,NO,2020
399.p.27648,TE,Logan Thomas,Was,2020
399.p.27652,WR,De'Anthony Thomas,Bal,2020
399.p.27658,RB,James White,NE,2020
399.p.27670,WR,Ryan Grant,GB,2020
399.p.27692,QB,AJ McCarron,Atl,2020
399.p.27711,QB,David Fales,NYJ,2020
399.p.27737,WR,Quincy Enunwa,NYJ,2020
399.p.27742,QB,Garrett Gilbert,NE,2020
399.p.27789,TE,Trey Burton,Ind,2020
399.p.27826,WR,Bennie Fowler III,SF,2020
399.p.27874,WR,Allen Hurns,Mia,2020
399.p.27911,K,Cody Parkey,Cle,2020
399.p.27914,TE,Erik Swoope,SF,2020
399.p.28014,RB,Isaiah Crowell,LV,2020
399.p.28026,WR,Willie Snead IV,LV,2020
399.p.28046,WR,Albert Wilson,Mia,2020
399.p.28068,RB,Roosevelt Nix,Ind,2020
399.p.28103,K,Chandler Catanzaro,NYG,2020
399.p.28115,RB,Damien Williams,Chi,2020
399.p.28141,RB,Keith Smith,Atl,2020
399.p.28184,TE,Xavier Grimble,Bal,2020
399.p.28188,K,Chris Boswell,Pit,2020
399.p.28214,WR,Seth Roberts,GB,2020
399.p.28215,TE,Scott Simonson,NYG,2020
399.p.28221,TE,Tyler Ott,Sea,2020
399.p.28223,RB,Senorise Perry,Ten,2020
399.p.28227,K,Cairo Santos,Chi,2020
399.p.28234,WR,Taylor Gabriel,Chi,2020
399.p.28267,TE,Cameron Brate,TB,2020
399.p.28279,WR,Diontae Spencer,Den,2020
399.p.28300,K,Sergio Castillo,NYJ,2020
399.p.28365,TE,Chris Manhertz,Jax,2020
399.p.28378,K,Jason Myers,Sea,2020
399.p.28389,QB,Jameis Winston,NO,2020
399.p.28390,QB,Marcus Mariota,LV,2020
399.p.28392,WR,Amari Cooper,Dal,2020
399.p.28395,WR,Kevin White,NO,2020
399.p.28398,RB,Todd Gurley II,Atl,2020
399.p.28402,WR,DeVante Parker,Mia,2020
399.p.28403,RB,Melvin Gordon III,Den,2020
399.p.28408,WR,Nelson Agholor,NE,2020
399.p.28414,WR,Breshad Perriman,Chi,2020
399.p.28417,WR,Phillip Dorsett II,Jax,2020
399.p.28424,RB,T.J. Yeldon,Buf,2020
399.p.28425,WR,Devin Smith,Jax,2020
399.p.28429,WR,Devin Funchess,GB,2020
399.p.28442,RB,Ameer Abdullah,Min,2020
399.p.28443,TE,Maxx Williams,Ari,2020
399.p.28456,TE,Clive Walford,Mia,2020
399.p.28457,WR,Tyler Lockett,Sea,2020
399.p.28461,RB,Tevin Coleman,NYJ,2020
399.p.28464,WR,Chris Conley,Hou,2020
399.p.28465,RB,Duke Johnson,Jax,2020
399.p.28473,TE,Tyler Kroft,NYJ,2020
399.p.28474,RB,David Johnson,Hou,2020
399.p.28477,QB,Sean Mannion,Min,2020
399.p.28480,TE,Jeff Heuerman,Den,2020
399.p.28482,RB,Ty Montgomery,NO,2020
399.p.28493,WR,Jamison Crowder,NYJ,2020
399.p.28495,WR,Justin Hardy,Chi,2020
399.p.28505,TE,Blake Bell,KC,2020
399.p.28513,RB,Javorius Allen,NYG,2020
399.p.28514,RB,Mike Davis,Atl,2020
399.p.28531,TE,MyCole Pruitt,Ten,2020
399.p.28534,WR,Stefon Diggs,Buf,2020
399.p.28535,QB,Brett Hundley,Ind,2020
399.p.28545,TE,C.J. Uzomah,Cin,2020
399.p.28547,WR,J.J. Nelson,Ind,2020
399.p.28548,TE,Jesse James,Chi,2020
399.p.28556,RB,Michael Burton,KC,2020
399.p.28559,TE,Nick Boyle,Bal,2020
399.p.28561,TE,James O'Shaughnessy,Jax,2020
399.p.28574,WR,Geremy Davis,Det,2020
399.p.28582,TE,Nick O'Leary,LV,2020
399.p.28592,TE,Darren Waller,LV,2020
399.p.28617,TE,Ben Koyack,Jax,2020
399.p.28618,RB,Marcus Murphy,Car,2020
399.p.28634,TE,Geoff Swaim,Ten,2020
399.p.28638,QB,Trevor Siemian,NO,2020
399.p.28654,RB,Raheem Mostert,SF,2020
399.p.28658,TE,Eric Tomlinson,Bal,2020
399.p.28685,K,Josh Lambo,Jax,2020
399.p.28691,WR,Tyrell Williams,Det,2020
399.p.28718,RB,Rod Smith,Car,2020
399.p.28730,WR,Damiere Byrd,Chi,2020
399.p.28800,WR,DeAndrew White,Bal,2020
399.p.28839,QB,Taylor Heinicke,Was,2020
399.p.28875,TE,Matt LaCosse,NE,2020
399.p.28893,TE,Khari Lee,Det,2020
399.p.28947,WR,DeAndre Carter,Was,2020
399.p.28974,WR,Jake Kumerow,Buf,2020
399.p.28975,TE,Matt Lengel,Ind,2020
399.p.28990,RB,Malcolm Brown,Mia,2020
399.p.29038,WR,Darius Jennings,Det,2020
399.p.29070,WR,Adam Humphries,Was,2020
399.p.29102,TE,Daniel Brown,NYJ,2020
399.p.29208,TE,Ross Travis,Ari,2020
399.p.29235,QB,Jared Goff,Det,2020
399.p.29236,QB,Carson Wentz,Ind,2020
399.p.29238,RB,Ezekiel Elliott,Dal,2020
399.p.29249,WR,Corey Coleman,NYG,2020
399.p.29255,WR,Will Fuller V,Mia,2020
399.p.29256,WR,Josh Doctson,Ari,2020
399.p.29257,WR,Laquon Treadwell,Jax,2020
399.p.29260,QB,Paxton Lynch,Pit,2020
399.p.29269,TE,Hunter Henry,NE,2020
399.p.29274,WR,Sterling Shepard,NYG,2020
399.p.29279,RB,Derrick Henry,Ten,2020
399.p.29281,WR,Michael Thomas,NO,2020
399.p.29288,WR,Tyler Boyd,Cin,2020
399.p.29293,K,Roberto Aguayo,NE,2020
399.p.29307,RB,Kenyan Drake,LV,2020
399.p.29315,TE,Austin Hooper,Cle,2020
399.p.29324,RB,C.J. Prosise,TB,2020
399.p.29325,QB,Jacoby Brissett,Mia,2020
399.p.29327,QB,Cody Kessler,NE,2020
399.p.29328,TE,Nick Vannett,NO,2020
399.p.29341,WR,Chris Moore,Hou,2020
399.p.29344,TE,Tyler Higbee,LAR,2020
399.p.29348,WR,Ricardo Louis,Mia,2020
399.p.29351,WR,Pharoh Cooper,Jax,2020
399.p.29353,RB,Tyler Ervin,GB,2020
399.p.29360,WR,Demarcus Robinson,KC,2020
399.p.29368,RB,Kenneth Dixon,NYJ,2020
399.p.29369,QB,Dak Prescott,Dal,2020
399.p.29370,RB,Devontae Booker,NYG,2020
399.p.29372,TE,Seth DeValve,Ari,2020
399.p.29374,WR,Tajae Sharpe,Atl,2020
399.p.29377,RB,DeAndre Washington,Mia,2020
399.p.29384,RB,Jordan Howard,Phi,2020
399.p.29387,RB,Wendell Smallwood,Pit,2020
399.p.29390,RB,Jonathan Williams,Was,2020
399.p.29396,QB,Kevin Hogan,Cin,2020
399.p.29397,WR,Trevor Davis,Atl,2020
399.p.29399,WR,Tyreek Hill,KC,2020
399.p.29405,RB,Alex Collins,Sea,2020
399.p.29406,WR,Rashard Higgins,Cle,2020
399.p.29410,RB,Andy Janovich,Cle,2020
399.p.29411,TE,Temarrick Hemingway,Was,2020
399.p.29414,TE,Moritz Bohringer,Cin,2020
399.p.29418,TE,Jerell Adams,TB,2020
399.p.29420,WR,Jakeem Grant,Mia,2020
399.p.29421,QB,Nate Sudfeld,SF,2020
399.p.29422,TE,David Morgan,Min,2020
399.p.29425,QB,Jake Rudock,Mia,2020
399.p.29431,RB,Danny Vitale,NE,2020
399.p.29432,RB,Derek Watt,Pit,2020
399.p.29433,WR,Cody Core,NYG,2020
399.p.29435,QB,Brandon Allen,Cin,2020
399.p.29440,WR,Mike Thomas,Cin,2020
399.p.29441,QB,Jeff Driskel,Hou,2020
399.p.29450,RB,Darius Jackson,Hou,2020
399.p.29470,RB,Dwayne Washington,NO,2020
399.p.29475,WR,Charone Peake,Jax,2020
399.p.29540,WR,Marken Michel,Phi,2020
399.p.29560,RB,Peyton Barber,LV,2020
399.p.29599,RB,Josh Ferguson,Was,2020
399.p.29609,WR,Chester Rogers,Ten,2020
399.p.29616,WR,Bralon Addison,Min,2020
399.p.29631,WR,Kalif Raymond,Det,2020
399.p.29638,WR,Maurice Harris,NO,2020
399.p.29650,RB,J.D. McKissic,Was,2020
399.p.29654,TE,Joshua Perkins,SF,2020
399.p.29666,TE,J.P. Holtz,Chi,2020
399.p.29678,WR,Marcus Johnson,Ten,2020
399.p.29700,RB,Tra Carson,Det,2020
399.p.29703,WR,Alex Erickson,Car,2020
399.p.29719,WR,Geronimo Allison,Det,2020
399.p.29754,K,Wil Lutz,NO,2020
399.p.29783,TE,Cole Wick,NO,2020
399.p.29785,WR,Robby Anderson,Car,2020
399.p.29789,TE,Stephen Anderson,LAC,2020
399.p.29792,K,Ka'imi Fairbairn,Hou,2020
399.p.29795,WR,Tevin Jones,Jax,2020
399.p.29806,TE,Jason Vander Laan,NO,2020
399.p.29854,WR,Tommylee Lewis,NO,2020
399.p.29856,TE,Mitchell Loewen,NO,2020
399.p.29872,RB,D.J. Foster,Ari,2020
399.p.29893,WR,Andy Jones,NYG,2020
399.p.29906,RB,Eli Penny,NYG,2020
399.p.29913,TE,Ben Braunecker,Chi,2020
399.p.29915,K,Jon Brown,Jax,2020
399.p.29944,TE,Alex Ellis,LV,2020
399.p.29949,K,Aldrick Rosas,NO,2020
399.p.29951,RB,C.J. Ham,Min,2020
399.p.29958,WR,Johnny Holton,NYG,2020
399.p.29973,WR,Duke Williams,Buf,2020
399.p.29978,WR,Jaydon Mickens,TB,2020
399.p.30000,RB,Jalen Richard,LV,2020
399.p.30023,WR,Marvin Hall,NE,2020
399.p.30024,TE,Garrett Griffin,NO,2020
399.p.30038,K,Sam Ficken,Ten,2020
399.p.30061,RB,Troymaine Pope,TB,2020
399.p.30111,WR,Cyril Grayson,TB,2020
399.p.30112,TE,Mo Alie-Cox,Ind,2020
399.p.30115,QB,Mitchell Trubisky,Buf,2020
399.p.30117,RB,Leonard Fournette,TB,2020
399.p.30118,WR,Corey Davis,NYJ,2020
399.p.30120,WR,Mike Williams,LAC,2020
399.p.30121,RB,Christian McCaffrey,Car,2020
399.p.30122,WR,John Ross III,NYG,2020
399.p.30123,QB,Patrick Mahomes,KC,2020
399.p.30125,QB,Deshaun Watson,Hou,2020
399.p.30132,TE,O.J. Howard,TB,2020
399.p.30136,TE,Evan Engram,NYG,2020
399.p.30142,TE,David Njoku,Cle,2020
399.p.30150,WR,Zay Jones,LV,2020
399.p.30153,WR,Curtis Samuel,Was,2020
399.p.30154,RB,Dalvin Cook,Min,2020
399.p.30157,TE,Gerald Everett,Sea,2020
399.p.30158,TE,Adam Shaheen,Mia,2020
399.p.30161,RB,Joe Mixon,Cin,2020
399.p.30165,QB,DeShone Kizer,Ten,2020
399.p.30175,WR,JuJu Smith-Schuster,Pit,2020
399.p.30180,RB,Alvin Kamara,NO,2020
399.p.30182,WR,Cooper Kupp,LAR,2020
399.p.30185,WR,Taywan Taylor,Hou,2020
399.p.30197,WR,Chris Godwin,TB,2020
399.p.30199,RB,Kareem Hunt,Cle,2020
399.p.30200,QB,Davis Webb,Buf,2020
399.p.30202,RB,D'Onta Foreman,Atl,2020
399.p.30209,WR,Kenny Golladay,NYG,2020
399.p.30211,WR,Chad Williams,KC,2020
399.p.30213,TE,Jonnu Smith,NE,2020
399.p.30217,QB,C.J. Beathard,Jax,2020
399.p.30218,RB,James Conner,Ari,2020
399.p.30219,WR,Amara Darboh,Den,2020
399.p.30223,WR,Dede Westbrook,Min,2020
399.p.30227,RB,Samaje Perine,Cin,2020
399.p.30230,WR,Josh Reynolds,Ten,2020
399.p.30231,WR,Mack Hollins,Mia,2020
399.p.30232,RB,Tarik Cohen,Chi,2020
399.p.30240,TE,Michael Roberts,Mia,2020
399.p.30241,WR,Josh Malone,NYJ,2020
399.p.30246,WR,Ryan Switzer,Cle,2020
399.p.30247,RB,Jamaal Williams,Det,2020
399.p.30248,QB,Josh Dobbs,Pit,2020
399.p.30252,WR,Jehu Chesson,NYJ,2020
399.p.30253,RB,Wayne Gallman Jr.,Atl,2020
399.p.30254,WR,Chad Hansen,Det,2020
399.p.30256,RB,Marlon Mack,Ind,2020
399.p.30258,TE,Jake Butt,Chi,2020
399.p.30259,TE,George Kittle,SF,2020
399.p.30263,TE,Jordan Leggett,Den,2020
399.p.30266,K,Jake Elliott,Phi,2020
399.p.30267,TE,Jeremy Sprinkle,Dal,2020
399.p.30269,RB,Brian Hill,Ten,2020
399.p.30275,RB,Jeremy McNichols,Ten,2020
399.p.30279,WR,Shelton Gibson,Car,2020
399.p.30283,WR,Rodney Adams,Chi,2020
399.p.30284,QB,Nathan Peterman,LV,2020
399.p.30285,WR,Isaiah McKenzie,Buf,2020
399.p.30287,TE,Eric Saubert,Den,2020
399.p.30290,WR,Trent Taylor,Cin,2020
399.p.30292,RB,T.J. Logan,TB,2020
399.p.30295,RB,Aaron Jones,GB,2020
399.p.30301,RB,Elijah McGuire,KC,2020
399.p.30305,RB,Alex Armah,NO,2020
399.p.30322,WR,Robert Davis,LV,2020
399.p.30337,K,Zane Gonzalez,Det,2020
399.p.30339,WR,David Moore,LV,2020
399.p.30346,K,Harrison Butker,KC,2020
399.p.30350,WR,Isaiah Ford,Mia,2020
399.p.30352,WR,Noah Brown,Dal,2020
399.p.30355,RB,Khalfani Muhammad,Ari,2020
399.p.30362,RB,Chris Carson,Sea,2020
399.p.30364,TE,Mason Schreck,Cin,2020
399.p.30366,QB,Chad Kelly,Ind,2020
399.p.30373,TE,Johnny Mundt,LAR,2020
399.p.30396,WR,Keelan Cole Sr.,NYJ,2020
399.p.30420,TE,Sean Culkin,KC,2020
399.p.30423,RB,Austin Ekeler,LAC,2020
399.p.30426,K,Younghoe Koo,Atl,2020
399.p.30430,WR,Andre Patton,Phi,2020
399.p.30432,WR,Artavis Scott,Hou,2020
399.p.30468,TE,Antony Auclair,Hou,2020
399.p.30487,WR,Krishawn Hogan,Car,2020
399.p.30494,TE,Ricky Seals-Jones,Was,2020
399.p.30502,WR,Zach Pascal,Ind,2020
399.p.30510,WR,Tim White,NO,2020
399.p.30511,WR,Tim Patrick,Den,2020
399.p.30512,WR,Quincy Adeboyejo,NE,2020
399.p.30513,WR,C.J. Board,NYG,2020
399.p.30516,RB,Taquan Mizzell,NYG,2020
399.p.30517,RB,Ricky Ortiz,NO,2020
399.p.30523,TE,Darrell Daniels,Ari,2020
399.p.30526,TE,Bug Howard,Buf,2020
399.p.30531,WR,JoJo Natson,Cle,2020
399.p.30538,QB,P.J. Walker,Car,2020
399.p.30550,WR,Victor Bolden,Det,2020
399.p.30551,WR,Kendrick Bourne,NE,2020
399.p.30552,RB,Matt Breida,Buf,2020
399.p.30559,TE,Cole Hikutini,NYG,2020
399.p.30563,QB,Nick Mullens,Cle,2020
399.p.30571,TE,Anthony Firkser,Ten,2020
399.p.30577,TE,Cethan Carter,Mia,2020
399.p.30592,RB,Patrick Ricard,Bal,2020
399.p.30594,TE,Jason Croom,Phi,2020
399.p.30614,QB,Taysom Hill,NO,2020
399.p.30627,TE,Pharaoh Brown,Hou,2020
399.p.30632,TE,Anthony Kukwa,Hou,2020
399.p.30637,WR,Isaac Whitney,Ari,2020
399.p.30656,WR,Austin Carr,NO,2020
399.p.30660,WR,Cody Hollister,Ten,2020
399.p.30661,TE,Jacob Hollister,Jax,2020
399.p.30679,WR,Gehrig Dieter,KC,2020
399.p.30682,WR,Marcus Kemp,KC,2020
399.p.30696,RB,William Stanback,LV,2020
399.p.30707,RB,Corey Clement,Dal,2020
399.p.30715,WR,Greg Ward,Phi,2020
399.p.30740,TE,Colin Thompson,Car,2020
399.p.30756,TE,Billy Brown,Ind,2020
399.p.30763,TE,Tyrone Swoopes,Was,2020
399.p.30777,TE,Robert Tonyan,GB,2020
399.p.30784,TE,Blake Jarwin,Dal,2020
399.p.30788,QB,Cooper Rush,Dal,2020
399.p.30795,TE,Evan Baylis,KC,2020
399.p.30822,QB,Kyle Sloter,LV,2020
399.p.30827,WR,Reggie Davis,Dal,2020
399.p.30850,RB,Trey Edmunds,Pit,2020
399.p.30860,RB,Dare Ogunbowale,Jax,2020
399.p.30861,WR,Chris Thompson,SF,2020
399.p.30891,TE,Dan Arnold,Car,2020
399.p.30899,WR,Lance Lenoir,Buf,2020
399.p.30901,WR,Fred Brown,Ten,2020
399.p.30940,WR,Rashard Davis,Ten,2020
399.p.30955,WR,River Cracraft,SF,2020
399.p.30959,WR,Brandon Zylstra,Car,2020
399.p.30971,QB,Baker Mayfield,Cle,2020
399.p.30972,RB,Saquon Barkley,NYG,2020
399.p.30973,QB,Sam Darnold,Car,2020
399.p.30977,QB,Josh Allen,Buf,2020
399.p.30980,QB,Josh Rosen,Atl,2020
399.p.30994,WR,DJ Moore,Car,2020
399.p.30995,TE,Hayden Hurst,Atl,2020
399.p.30996,WR,Calvin Ridley,Atl,2020
399.p.30997,RB,Rashaad Penny,Sea,2020
399.p.31001,RB,Sony Michel,LAR,2020
399.p.31002,QB,Lamar Jackson,Bal,2020
399.p.31005,RB,Nick Chubb,Cle,2020
399.p.31008,RB,Ronald Jones II,TB,2020
399.p.31010,WR,Courtland Sutton,Den,2020
399.p.31012,TE,Mike Gesicki,Mia,2020
399.p.31013,RB,Kerryon Johnson,Phi,2020
399.p.31014,WR,Dante Pettis,NYG,2020
399.p.31017,WR,Christian Kirk,Ari,2020
399.p.31019,TE,Dallas Goedert,Phi,2020
399.p.31021,WR,Anthony Miller,Hou,2020
399.p.31029,RB,Derrius Guice,Was,2020
399.p.31030,WR,James Washington,Pit,2020
399.p.31031,WR,DJ Chark Jr.,Jax,2020
399.p.31041,RB,Royce Freeman,Car,2020
399.p.31046,QB,Mason Rudolph,Pit,2020
399.p.31051,WR,Michael Gallup,Dal,2020
399.p.31056,TE,Mark Andrews,Bal,2020
399.p.31061,WR,Tre'Quan Smith,NO,2020
399.p.31068,TE,Jordan Akins,Hou,2020
399.p.31071,TE,Ian Thomas,Car,2020
399.p.31073,WR,Keke Coutee,Ind,2020
399.p.31074,RB,Nyheim Hines,Ind,2020
399.p.31075,WR,Antonio Callaway,KC,2020
399.p.31077,TE,Chris Herndon,Min,2020
399.p.31078,QB,Kyle Lauletta,Jax,2020
399.p.31083,WR,DaeSean Hamilton,Den,2020
399.p.31090,TE,Will Dissly,Sea,2020
399.p.31093,TE,Durham Smythe,Mia,2020
399.p.31096,RB,Ito Smith,Min,2020
399.p.31100,RB,Kalen Ballage,Pit,2020
399.p.31102,WR,Jaleel Scott,NYJ,2020
399.p.31103,WR,J'Mon Moore,Atl,2020
399.p.31104,RB,Chase Edmonds,Ari,2020
399.p.31107,TE,Dalton Schultz,Dal,2020
399.p.31114,WR,Justin Watson,TB,2020
399.p.31126,TE,Troy Fumagalli,NE,2020
399.p.31127,TE,Tyler Conklin,Min,2020
399.p.31129,WR,Daurice Fountain,KC,2020
399.p.31135,RB,Jaylen Samuels,Pit,2020
