Player_Key,Pos,Player,Team,Season
314.p.7241,RB,Frank Gore,NYJ,2013
314.p.7244,WR,Courtney Roby,Atl,2013
314.p.7247,TE,Alex Smith,Was,2013
314.p.7282,QB,Kyle Orton,Buf,2013
314.p.7286,RB,Brandon Jacobs,NYG,2013
314.p.7306,RB,Darren Sproles,Phi,2013
314.p.7321,QB,Dan Orlovsky,LAR,2013
314.p.7374,TE,Joel Dreessen,Den,2013
314.p.7389,QB,Derek Anderson,Buf,2013
314.p.7406,QB,Matt Cassel,Det,2013
314.p.7425,TE,Billy Bajema,Bal,2013
314.p.7426,QB,Ryan Fitzpatrick,Was,2013
314.p.7434,K,Rob Bironas,Ten,2013
314.p.7448,WR,Josh Cribbs,Cle,2013
314.p.7450,RB,Corey McIntyre,Buf,2013
314.p.7492,WR,Nate Washington,NE,2013
314.p.7505,K,Nick Novak,LAC,2013
314.p.7520,K,Robbie Gould,SF,2013
314.p.7527,K,Shaun Suisham,Pit,2013
314.p.7544,WR,Lance Moore,NO,2013
314.p.7599,WR,Ruvell Martin,Buf,2013
314.p.7635,RB,Ryan Grant,GB,2013
314.p.7657,WR,Greg Camarillo,NO,2013
314.p.7695,RB,John Kuhn,GB,2013
314.p.7751,RB,Reggie Bush,Buf,2013
314.p.7752,QB,Vince Young,Cle,2013
314.p.7755,TE,Vernon Davis,Was,2013
314.p.7759,QB,Matt Leinart,Buf,2013
314.p.7760,QB,Jay Cutler,Mia,2013
314.p.7774,WR,Santonio Holmes,Chi,2013
314.p.7776,RB,DeAngelo Williams,Pit,2013
314.p.7777,TE,Marcedes Lewis,GB,2013
314.p.7779,RB,Joseph Addai,NE,2013
314.p.7798,QB,Kellen Clemens,LAC,2013
314.p.7801,WR,Greg Jennings,Mia,2013
314.p.7802,TE,Anthony Fasano,Mia,2013
314.p.7806,WR,Devin Hester,Sea,2013
314.p.7809,RB,Maurice Jones-Drew,Jax,2013
314.p.7810,TE,Tony Scheffler,Det,2013
314.p.7813,QB,Tarvaris Jackson,Sea,2013
314.p.7821,TE,Leonard Pope,Chi,2013
314.p.7830,QB,Charlie Whitehurst,Cle,2013
314.p.7831,WR,Derek Hagan,Ten,2013
314.p.7835,TE,David Thomas,NO,2013
314.p.7847,TE,Owen Daniels,Den,2013
314.p.7849,RB,Michael Robinson,Sea,2013
314.p.7852,WR,Brad Smith,Phi,2013
314.p.7858,WR,Jason Avant,KC,2013
314.p.7866,RB,Leon Washington,Ten,2013
314.p.7867,K,Stephen Gostkowski,Ten,2013
314.p.7868,WR,Brandon Marshall,NO,2013
314.p.7879,WR,Domenik Hixon,Chi,2013
314.p.7894,RB,Jerome Harrison,Det,2013
314.p.7904,TE,Jeff King,Ari,2013
314.p.7924,TE,Delanie Walker,Ten,2013
314.p.7929,RB,Lawrence Vickers,Dal,2013
314.p.7943,QB,Bruce Gradkowski,Pit,2013
314.p.7982,WR,Devin Aromashodu,Chi,2013
314.p.7998,WR,Ben Obomanu,NYJ,2013
314.p.8001,WR,Marques Colston,NO,2013
314.p.8021,WR,Miles Austin,Phi,2013
314.p.8028,TE,Daniel Fells,NYG,2013
314.p.8040,RB,Montell Owens,Chi,2013
314.p.8054,WR,Micheal Spurlock,Chi,2013
314.p.8063,RB,Fred Jackson,Buf,2013
314.p.8255,QB,JaMarcus Russell,LV,2013
314.p.8256,WR,Calvin Johnson,Det,2013
314.p.8261,RB,Adrian Peterson,Det,2013
314.p.8263,WR,Ted Ginn Jr.,Chi,2013
314.p.8266,RB,Marshawn Lynch,Sea,2013
314.p.8276,QB,Brady Quinn,Mia,2013
314.p.8277,WR,Dwayne Bowe,KC,2013
314.p.8281,WR,Robert Meachem,NO,2013
314.p.8285,TE,Greg Olsen,Sea,2013
314.p.8290,QB,Kevin Kolb,Buf,2013
314.p.8292,TE,Zach Miller,Sea,2013
314.p.8294,QB,John Beck,Hou,2013
314.p.8297,QB,Drew Stanton,TB,2013
314.p.8298,WR,Sidney Rice,Sea,2013
314.p.8305,WR,Steve Smith,TB,2013
314.p.8306,RB,Brian Leonard,NO,2013
314.p.8317,RB,Brandon Jackson,Cle,2013
314.p.8327,WR,Jacoby Jones,Bal,2013
314.p.8329,WR,Laurent Robinson,Jax,2013
314.p.8330,WR,Jason Hill,NYJ,2013
314.p.8331,TE,Matt Spaeth,Pit,2013
314.p.8332,WR,James Jones,LAC,2013
314.p.8333,WR,Mike Sims-Walker,Jax,2013
314.p.8346,QB,Trent Edwards,LV,2013
314.p.8354,RB,Michael Bush,Ari,2013
314.p.8357,TE,Isaiah Stanback,Jax,2013
314.p.8383,TE,Scott Chandler,NE,2013
314.p.8391,RB,Le'Ron McClain,LAC,2013
314.p.8396,WR,Steve Breaston,NO,2013
314.p.8407,TE,Kevin Boss,KC,2013
314.p.8409,TE,Dante Rosario,Chi,2013
314.p.8414,K,Justin Medlock,LV,2013
314.p.8416,TE,Brent Celek,Phi,2013
314.p.8426,WR,Legedu Naanee,Mia,2013
314.p.8428,QB,Troy Smith,Pit,2013
314.p.8432,K,Nick Folk,NE,2013
314.p.8447,K,Mason Crosby,GB,2013
314.p.8459,QB,Jordan Palmer,Ten,2013
314.p.8471,QB,Tyler Thigpen,Cle,2013
314.p.8497,TE,Clark Harris,Cin,2013
314.p.8498,RB,Jason Snelling,Atl,2013
314.p.8504,RB,Ahmad Bradshaw,Ind,2013
314.p.8524,RB,D.J. Ware,TB,2013
314.p.8525,WR,David Ball,Phi,2013
314.p.8544,QB,Matt Moore,KC,2013
314.p.8561,RB,Pierre Thomas,Was,2013
314.p.8565,K,Matt Prater,Ari,2013
314.p.8609,WR,Eric Weems,Ten,2013
314.p.8627,WR,Matt Willis,Det,2013
314.p.8705,WR,Titus Ryan,NYJ,2013
314.p.8739,RB,Jackie Battle,Ten,2013
314.p.8780,QB,Matt Ryan,Atl,2013
314.p.8781,RB,Darren McFadden,Dal,2013
314.p.8790,RB,Jonathan Stewart,Car,2013
314.p.8795,QB,Joe Flacco,Phi,2013
314.p.8799,RB,Felix Jones,Pit,2013
314.p.8800,RB,Rashard Mendenhall,Ari,2013
314.p.8801,RB,Chris Johnson,Ten,2013
314.p.8807,TE,Dustin Keller,Mia,2013
314.p.8810,WR,Donnie Avery,KC,2013
314.p.8811,WR,Devin Thomas,Det,2013
314.p.8813,WR,Jordy Nelson,LV,2013
314.p.8815,TE,John Carlson,Ari,2013
314.p.8819,WR,Eddie Royal,Chi,2013
314.p.8821,RB,Matt Forte,NYJ,2013
314.p.8823,WR,Jerome Simpson,SF,2013
314.p.8825,TE,Fred Davis,NE,2013
314.p.8826,WR,DeSean Jackson,LAR,2013
314.p.8832,RB,Ray Rice,Bal,2013
314.p.8834,QB,Chad Henne,KC,2013
314.p.8838,TE,Martellus Bennett,NE,2013
314.p.8841,RB,Kevin Smith,Det,2013
314.p.8846,RB,Jacob Hester,Den,2013
314.p.8847,WR,Earl Bennett,Cle,2013
314.p.8850,RB,Jamaal Charles,KC,2013
314.p.8858,WR,Early Doucet,Sea,2013
314.p.8861,WR,Harry Douglas,Ten,2013
314.p.8862,TE,Craig Stevens,Ten,2013
314.p.8866,RB,Steve Slaton,Mia,2013
314.p.8868,TE,Jermichael Finley,GB,2013
314.p.8871,QB,Kevin O'Connell,LAC,2013
314.p.8872,WR,Mario Manningham,NYG,2013
314.p.8874,WR,Andre Caldwell,Det,2013
314.p.8902,RB,Tashard Choice,Ind,2013
314.p.8905,RB,Ryan Torain,NYG,2013
314.p.8907,TE,Gary Barnidge,Cle,2013
314.p.8912,RB,Jerome Felton,Buf,2013
314.p.8914,WR,Lavelle Hawkins,TB,2013
314.p.8916,TE,Jacob Tamme,Atl,2013
314.p.8926,RB,Tim Hightower,SF,2013
314.p.8930,WR,Matthew Slater,NE,2013
314.p.8933,QB,Dennis Dixon,Ari,2013
314.p.8935,TE,Kellen Davis,NYJ,2013
314.p.8937,QB,Josh Johnson,NYJ,2013
314.p.8940,RB,Owen Schmitt,LV,2013
314.p.8951,WR,Josh Morgan,NO,2013
314.p.8953,RB,Jalen Parmele,Cle,2013
314.p.8960,RB,Spencer Larsen,TB,2013
314.p.8981,RB,Lex Hilliard,NYJ,2013
314.p.8982,WR,Pierre Garcon,SF,2013
314.p.8986,QB,Matt Flynn,NO,2013
314.p.8994,WR,Brett Swain,Sea,2013
314.p.9001,WR,Stevie Johnson,LAC,2013
314.p.9003,WR,Chaz Schilens,Det,2013
314.p.9004,RB,Peyton Hillis,NYG,2013
314.p.9010,RB,Justin Forsett,Den,2013
314.p.9014,WR,Adrian Arrington,NO,2013
314.p.9030,WR,Davone Bess,Cle,2013
314.p.9032,K,Dan Carpenter,Buf,2013
314.p.9033,QB,Caleb Hanie,Dal,2013
314.p.9037,WR,Danny Amendola,Hou,2013
314.p.9038,RB,Kregg Lumpkin,NYG,2013
314.p.9039,RB,BenJarvus Green-Ellis,Cin,2013
314.p.9043,RB,Mike Tolbert,Buf,2013
314.p.9066,K,Stephen Hauschka,Jax,2013
314.p.9077,WR,Anthony Armstrong,Cle,2013
314.p.9080,RB,Lance Ball,Den,2013
314.p.9098,RB,Jed Collins,Dal,2013
314.p.9140,WR,Lance Long,Det,2013
314.p.9149,TE,Matthew Mulligan,Det,2013
314.p.9158,RB,Marcel Reece,Sea,2013
314.p.9161,RB,Darius Reynaud,Chi,2013
314.p.9219,K,Connor Barth,Chi,2013
314.p.9222,K,Garrett Hartley,Pit,2013
314.p.9265,QB,Matthew Stafford,LAR,2013
314.p.9269,QB,Mark Sanchez,Was,2013
314.p.9271,WR,Darrius Heyward-Bey,Pit,2013
314.p.9274,WR,Michael Crabtree,Ari,2013
314.p.9276,RB,Knowshon Moreno,Mia,2013
314.p.9281,QB,Josh Freeman,Ind,2013
314.p.9283,WR,Jeremy Maclin,Bal,2013
314.p.9284,TE,Brandon Pettigrew,Det,2013
314.p.9286,WR,Percy Harvin,Buf,2013
314.p.9291,RB,Donald Brown,NE,2013
314.p.9293,WR,Hakeem Nicks,NO,2013
314.p.9294,WR,Kenny Britt,NE,2013
314.p.9295,RB,Beanie Wells,Ari,2013
314.p.9300,WR,Brian Robiskie,Ten,2013
314.p.9308,QB,Pat White,Was,2013
314.p.9314,WR,Mohamed Massaquoi,NYJ,2013
314.p.9317,RB,LeSean McCoy,TB,2013
314.p.9328,TE,Richard Quinn,NO,2013
314.p.9329,RB,Shonn Greene,Ten,2013
314.p.9347,WR,Brandon Tate,NO,2013
314.p.9348,WR,Mike Wallace,Phi,2013
314.p.9349,WR,Ramses Barden,Jax,2013
314.p.9353,TE,Jared Cook,LAC,2013
314.p.9355,WR,Deon Butler,LAC,2013
314.p.9362,TE,Chase Coffman,Ind,2013
314.p.9364,TE,Travis Beckum,NO,2013
314.p.9365,QB,Stephen McGee,Hou,2013
314.p.9371,WR,Mike Thomas,Hou,2013
314.p.9372,WR,Brian Hartline,Cle,2013
314.p.9375,RB,Mike Goodson,NYJ,2013
314.p.9388,WR,Louis Murphy,SF,2013
314.p.9391,WR,Austin Collie,NE,2013
314.p.9392,RB,Tony Fiammetta,Chi,2013
314.p.9393,RB,Andre Brown,Hou,2013
314.p.9408,WR,Jarett Dillard,Ari,2013
314.p.9409,RB,Quinn Johnson,Ten,2013
314.p.9416,TE,James Casey,Den,2013
314.p.9433,RB,Frank Summers,Buf,2013
314.p.9436,K,David Buehler,NYG,2013
314.p.9437,RB,Javon Ringer,Ten,2013
314.p.9444,TE,Zach Miller,Chi,2013
314.p.9448,TE,Bear Pascoe,NE,2013
314.p.9449,RB,Cedric Peerman,Cin,2013
314.p.9458,WR,Brandon Gibson,NE,2013
314.p.9465,QB,Curtis Painter,NYG,2013
314.p.9466,TE,Brandon Myers,TB,2013
314.p.9472,TE,John Phillips,KC,2013
314.p.9473,RB,Bernard Scott,Bal,2013
314.p.9475,RB,Chris Ogbonnaya,NYG,2013
314.p.9496,WR,Julian Edelman,NE,2013
314.p.9497,WR,Sammie Stroughter,TB,2013
314.p.9501,TE,Jake O'Connell,Den,2013
314.p.9504,RB,LaRod Stephens-Howling,Pit,2013
314.p.9505,RB,David Johnson,Pit,2013
314.p.9512,TE,Cameron Morrah,Den,2013
314.p.9514,RB,Rashad Jennings,NYG,2013
314.p.9517,WR,Tiquan Underwood,Car,2013
314.p.9519,TE,Dan Gronkowski,Cle,2013
314.p.9520,K,Ryan Succop,TB,2013
314.p.9526,K,Graham Gano,NYG,2013
314.p.9527,RB,Arian Foster,Mia,2013
314.p.9529,QB,John Parker Wilson,Pit,2013
314.p.9534,WR,Kevin Ogletree,NYG,2013
314.p.9539,TE,Evan Moore,Phi,2013
314.p.9546,WR,Nick Miller,Phi,2013
314.p.9547,QB,Brian Hoyer,NE,2013
314.p.9559,RB,Stefan Logan,Det,2013
314.p.9560,RB,Danny Woodhead,Bal,2013
314.p.9563,RB,Will Ta'ufo'ou,Jax,2013
314.p.9566,RB,Chris Pressley,Cle,2013
314.p.9587,RB,Tyrell Sutton,Sea,2013
314.p.9607,RB,Jeremiah Johnson,Den,2013
314.p.9613,TE,Tom Crabtree,NO,2013
314.p.9624,RB,Tristan Davis,Was,2013
314.p.9635,RB,Brock Bolen,Cle,2013
314.p.9639,RB,Josh Vaughan,Atl,2013
314.p.9666,RB,Darrel Young,Car,2013
314.p.9667,RB,Devin Moore,Det,2013
314.p.9669,RB,Brit Miller,LAR,2013
314.p.9674,RB,Isaac Redman,Pit,2013
314.p.9678,QB,Chase Daniel,LAC,2013
314.p.9682,WR,Julius Pruitt,Mia,2013
314.p.9683,TE,Colin Cloherty,Atl,2013
314.p.9694,TE,Kory Sperry,Min,2013
314.p.9695,WR,Charly Martin,Jax,2013
314.p.9699,TE,Kevin Brock,NO,2013
314.p.9701,RB,Kahlil Bell,GB,2013
314.p.9702,TE,Zach Potter,Hou,2013
314.p.9705,WR,Jordan Norwood,Den,2013
314.p.9707,RB,Antone Smith,TB,2013
314.p.9729,WR,Chris Williams,Chi,2013
314.p.23966,WR,Chad Hall,Jax,2013
314.p.23971,RB,Curtis Brinkley,Chi,2013
314.p.23976,QB,Sam Bradford,Ari,2013
314.p.23984,RB,C.J. Spiller,KC,2013
314.p.23987,RB,Ryan Mathews,Phi,2013
314.p.23996,TE,Jermaine Gresham,Ari,2013
314.p.23997,WR,Demaryius Thomas,NYJ,2013
314.p.23999,WR,Dez Bryant,Bal,2013
314.p.24000,QB,Tim Tebow,Jax,2013
314.p.24005,RB,Jahvid Best,Det,2013
314.p.24011,WR,Dexter McCluster,LAC,2013
314.p.24014,WR,Arrelious Benn,Jax,2013
314.p.24017,TE,Rob Gronkowski,TB,2013
314.p.24023,QB,Jimmy Clausen,Bal,2013
314.p.24026,RB,Toby Gerhart,Jax,2013
314.p.24033,RB,Ben Tate,Pit,2013
314.p.24034,RB,Montario Hardesty,Cle,2013
314.p.24035,WR,Golden Tate,NYG,2013
314.p.24045,TE,Ed Dickson,Sea,2013
314.p.24052,WR,Damian Williams,LAR,2013
314.p.24053,WR,Brandon LaFell,LV,2013
314.p.24057,WR,Emmanuel Sanders,Buf,2013
314.p.24059,WR,Jordan Shipley,Jax,2013
314.p.24060,QB,Colt McCoy,Ari,2013
314.p.24062,WR,Eric Decker,NE,2013
314.p.24063,WR,Andre Roberts,Hou,2013
314.p.24064,WR,Armanti Edwards,Chi,2013
314.p.24065,WR,Taylor Price,Sea,2013
314.p.24068,TE,Tony Moeaki,Chi,2013
314.p.24070,TE,Jimmy Graham,Chi,2013
314.p.24074,WR,Mardy Gilyard,KC,2013
314.p.24076,WR,Mike Williams,KC,2013
314.p.24082,WR,Marcus Easley,Buf,2013
314.p.24083,WR,Jacoby Ford,Ten,2013
314.p.24087,RB,Joe McKnight,KC,2013
314.p.24088,TE,Aaron Hernandez,NE,2013
314.p.24089,TE,Dennis Pitta,Bal,2013
314.p.24093,TE,Garrett Graham,Den,2013
314.p.24097,QB,Mike Kafka,Cin,2013
314.p.24100,TE,Clay Harbor,NO,2013
314.p.24108,TE,Michael Hoomanawanui,NO,2013
314.p.24115,RB,John Conner,Buf,2013
314.p.24130,TE,Andrew Quarless,Det,2013
314.p.24131,QB,John Skelton,Ten,2013
314.p.24132,WR,David Reed,SF,2013
314.p.24135,WR,Riley Cooper,Phi,2013
314.p.24138,TE,Brody Eldridge,Chi,2013
314.p.24146,TE,Fendi Onobun,Jax,2013
314.p.24149,RB,Boobie Dixon,Buf,2013
314.p.24152,QB,Rusty Smith,NYG,2013
314.p.24153,WR,Carlton Mitchell,Atl,2013
314.p.24156,RB,Deji Karim,Ind,2013
314.p.24158,TE,Nate Byham,NE,2013
314.p.24161,TE,Anthony McCoy,Sea,2013
314.p.24164,RB,Jonathan Dwyer,Ari,2013
314.p.24167,WR,Dezmon Briscoe,Dal,2013
314.p.24169,RB,James Starks,GB,2013
314.p.24171,WR,Antonio Brown,TB,2013
314.p.24173,WR,Trindon Holliday,LV,2013
314.p.24174,WR,David Gettis,TB,2013
314.p.24175,QB,Joe Webb III,NYG,2013
314.p.24182,WR,Kyle Williams,NYJ,2013
314.p.24190,TE,Mickey Shuler,Atl,2013
314.p.24195,WR,Terrence Austin,Det,2013
314.p.24198,WR,Marc Mariani,Ten,2013
314.p.24203,WR,Dorin Dickerson,Ten,2013
314.p.24208,TE,Jim Dray,Ari,2013
314.p.24212,RB,Ryan D'Imperio,NYG,2013
314.p.24226,QB,Zac Robinson,Cin,2013
314.p.24229,RB,Erik Lorig,NO,2013
314.p.24231,WR,Tim Toone,NO,2013
314.p.24238,WR,Jeremy Horne,NYG,2013
314.p.24262,RB,Joique Bell,Det,2013
314.p.24270,WR,Donald Jones,NE,2013
314.p.24271,TE,Michael Palmer,Pit,2013
314.p.24272,WR,David Nelson,Pit,2013
314.p.24273,WR,Naaman Roosevelt,Buf,2013
314.p.24280,WR,Marlon Moore,Cle,2013
314.p.24285,WR,Roberto Wallace,Ten,2013
314.p.24287,RB,Alfonso Smith,SF,2013
314.p.24289,WR,Stephen Williams,Mia,2013
314.p.24303,TE,Jeff Cumberland,LAC,2013
314.p.24311,QB,Thad Lewis,Bal,2013
314.p.24313,TE,Jamie McCoy,Pit,2013
314.p.24318,RB,LeGarrette Blount,Det,2013
314.p.24370,TE,Nathan Overbay,Bal,2013
314.p.24373,WR,Preston Parker,NYG,2013
314.p.24379,TE,Jeron Mastrud,Chi,2013
314.p.24400,RB,Chris Ivory,Buf,2013
314.p.24416,WR,Bobby Sewall,TB,2013
314.p.24431,TE,Richie Brockel,Car,2013
314.p.24435,WR,Seyi Ajirotutu,Phi,2013
314.p.24436,WR,Bryan Walters,Jax,2013
314.p.24453,TE,Steve Maneri,NYJ,2013
314.p.24473,TE,Mike Caussin,Was,2013
314.p.24491,WR,Richard Goodman,LAC,2013
314.p.24522,WR,Chastin West,Det,2013
314.p.24550,TE,Jake Ballard,Ari,2013
314.p.24553,WR,Victor Cruz,Chi,2013
314.p.24576,RB,Lonyae Miller,Bal,2013
314.p.24601,RB,Chris Gronkowski,LAC,2013
314.p.24608,TE,Logan Paulsen,Hou,2013
314.p.24611,RB,Keiland Williams,Was,2013
314.p.24646,WR,Johnathan Haggerty,NE,2013
314.p.24668,TE,Dominique Curry,Car,2013
314.p.24696,WR,Isaiah Williams,Ten,2013
314.p.24701,WR,Andy Tanner,NO,2013
314.p.24709,WR,Brandon Banks,Was,2013
314.p.24727,QB,Graham Harrell,NYJ,2013
314.p.24743,RB,Harvey Unga,Jax,2013
314.p.24757,WR,Danario Alexander,LAC,2013
314.p.24760,RB,James Develin,NE,2013
314.p.24769,RB,Tyler Clutts,Dal,2013
314.p.24774,WR,Andrew Hawkins,NE,2013
314.p.24779,WR,Emmanuel Arceneaux,NYJ,2013
314.p.24788,QB,Cam Newton,NE,2013
314.p.24791,WR,A.J. Green,Ari,2013
314.p.24793,WR,Julio Jones,Ten,2013
314.p.24795,QB,Jake Locker,Ten,2013
314.p.24797,QB,Blaine Gabbert,TB,2013
314.p.24799,QB,Christian Ponder,SF,2013
314.p.24813,WR,Jon Baldwin,Det,2013
314.p.24815,RB,Mark Ingram II,Hou,2013
314.p.24822,QB,Andy Dalton,Chi,2013
314.p.24823,QB,Colin Kaepernick,SF,2013
314.p.24825,RB,Ryan Williams,Dal,2013
314.p.24830,TE,Kyle Rudolph,NYG,2013
314.p.24831,WR,Titus Young,LAR,2013
314.p.24834,TE,Lance Kendricks,LAC,2013
314.p.24843,RB,Shane Vereen,NO,2013
314.p.24844,RB,Mikel Leshoure,Det,2013
314.p.24845,WR,Torrey Smith,Car,2013
314.p.24846,WR,Greg Little,Ari,2013
314.p.24849,RB,Daniel Thomas,Mia,2013
314.p.24851,WR,Randall Cobb,GB,2013
314.p.24856,TE,Rob Housler,NE,2013
314.p.24858,RB,DeMarco Murray,Ten,2013
314.p.24860,RB,Stevan Ridley,Pit,2013
314.p.24861,QB,Ryan Mallett,Bal,2013
314.p.24865,WR,Austin Pettis,LAC,2013
314.p.24866,WR,Leonard Hankerson,Buf,2013
314.p.24869,WR,Vincent Brown,NO,2013
314.p.24870,WR,Jerrel Jernigan,NYG,2013
314.p.24883,RB,Alex Green,NYJ,2013
314.p.24889,TE,Jordan Cameron,Mia,2013
314.p.24891,TE,Luke Stocker,Ten,2013
314.p.24892,RB,Roy Helu Jr.,LV,2013
314.p.24894,WR,Kris Durham,LV,2013
314.p.24898,WR,Clyde Gates,Dal,2013
314.p.24899,WR,Greg Salas,Buf,2013
314.p.24901,WR,Cecil Shorts III,TB,2013
314.p.24902,RB,Kendall Hunter,NO,2013
314.p.24906,RB,Delone Carter,Jax,2013
314.p.24907,K,Alex Henery,Det,2013
314.p.24910,WR,Tandon Doss,Jax,2013
314.p.24911,RB,Owen Marecic,SF,2013
314.p.24912,RB,Taiwan Jones,Buf,2013
314.p.24913,RB,Bilal Powell,NYJ,2013
314.p.24916,TE,Julius Thomas,Mia,2013
314.p.24917,RB,Jamie Harper,Ten,2013
314.p.24919,WR,Kealoha Pilares,Car,2013
314.p.24922,QB,Ricky Stanzi,Det,2013
314.p.24923,RB,Anthony Sherman,KC,2013
314.p.24927,TE,Gabe Miller,Was,2013
314.p.24928,TE,D.J. Williams,Was,2013
314.p.24932,RB,Jacquizz Rodgers,NO,2013
314.p.24935,WR,Denarius Moore,Buf,2013
314.p.24936,RB,Dion Lewis,NYG,2013
314.p.24939,QB,T.J. Yates,Hou,2013
314.p.24940,WR,Jeremy Kerley,Buf,2013
314.p.24942,TE,Niles Paul,SF,2013
