Player_Key,Pos,Player,Team,Season
390.p.26596,RB,Fozzy Whittaker,Car,2019
390.p.26612,TE,Darren Fells,Det,2019
390.p.26631,WR,Tavon Austin,Jax,2019
390.p.26639,QB,EJ Manuel,KC,2019
390.p.26644,TE,Tyler Eifert,Jax,2019
390.p.26650,WR,DeAndre Hopkins,Ari,2019
390.p.26652,WR,Cordarrelle Patterson,Atl,2019
390.p.26657,WR,Justin Hunter,Pit,2019
390.p.26658,TE,Zach Ertz,Phi,2019
390.p.26660,RB,Giovani Bernard,TB,2019
390.p.26662,QB,Geno Smith,Sea,2019
390.p.26664,WR,Robert Woods,LAR,2019
390.p.26671,RB,Le'Veon Bell,Bal,2019
390.p.26678,TE,Vance McDonald,Pit,2019
390.p.26686,TE,Travis Kelce,KC,2019
390.p.26696,QB,Mike Glennon,NYG,2019
390.p.26697,WR,Terrance Williams,Dal,2019
390.p.26699,WR,Keenan Allen,LAC,2019
390.p.26701,WR,Marquise Goodwin,Chi,2019
390.p.26708,TE,Jordan Reed,SF,2019
390.p.26721,QB,Matt Barkley,Ten,2019
390.p.26729,TE,Dion Sims,Chi,2019
390.p.26738,QB,Landry Jones,LV,2019
390.p.26753,RB,Kyle Juszczyk,SF,2019
390.p.26756,TE,Levine Toilolo,NYG,2019
390.p.26767,WR,Kenny Stills,Buf,2019
390.p.26777,RB,Chris Thompson,Jax,2019
390.p.26781,TE,Luke Willson,Sea,2019
390.p.26800,K,Dustin Hopkins,Was,2019
390.p.26804,RB,Latavius Murray,NO,2019
390.p.26805,RB,Kenjon Barner,TB,2019
390.p.26810,RB,Andre Ellington,TB,2019
390.p.26813,RB,Rex Burkhead,Hou,2019
390.p.26817,RB,Spencer Ware,Chi,2019
390.p.26822,RB,Theo Riddick,LV,2019
390.p.26824,TE,Ryan Griffin,NYJ,2019
390.p.26832,WR,Brice Butler,Mia,2019
390.p.26838,RB,Tommy Bohanon,Bal,2019
390.p.26839,WR,Charles Johnson,Phi,2019
390.p.26853,RB,Kerwynn Williams,NO,2019
390.p.26878,RB,C.J. Anderson,Det,2019
390.p.26949,QB,Ryan Griffin,TB,2019
390.p.26950,TE,Josh Hill,Det,2019
390.p.27055,WR,Russell Shepard,NYG,2019
390.p.27074,WR,Jaron Brown,Ari,2019
390.p.27120,K,Brandon McManus,Den,2019
390.p.27135,RB,Zach Line,NO,2019
390.p.27167,RB,Benny Cunningham,Jax,2019
390.p.27170,QB,Tyler Bray,Chi,2019
390.p.27174,TE,Demetrius Harris,Ari,2019
390.p.27201,WR,Nick Williams,SF,2019
390.p.27213,TE,MarQueis Gray,SF,2019
390.p.27214,TE,Kevin McDermott,Min,2019
390.p.27277,WR,Adam Thielen,Min,2019
390.p.27299,TE,Jack Doyle,Ind,2019
390.p.27305,WR,Rashad Ross,Car,2019
390.p.27369,K,Brett Maher,NO,2019
390.p.27494,TE,James Winchester,KC,2019
390.p.27531,QB,Blake Bortles,GB,2019
390.p.27532,WR,Sammy Watkins,Bal,2019
390.p.27535,WR,Mike Evans,TB,2019
390.p.27538,TE,Eric Ebron,Pit,2019
390.p.27540,WR,Odell Beckham Jr.,Cle,2019
390.p.27548,WR,Brandin Cooks,Hou,2019
390.p.27556,WR,Kelvin Benjamin,NYG,2019
390.p.27560,QB,Teddy Bridgewater,Den,2019
390.p.27564,QB,Derek Carr,LV,2019
390.p.27566,TE,Austin Seferian-Jenkins,NE,2019
390.p.27567,WR,Marqise Lee,SF,2019
390.p.27570,WR,Jordan Matthews,SF,2019
390.p.27573,WR,Paul Richardson Jr.,Sea,2019
390.p.27580,TE,Troy Niklas,TB,2019
390.p.27581,WR,Davante Adams,GB,2019
390.p.27583,RB,Jeremy Hill,LV,2019
390.p.27584,WR,Cody Latimer,Was,2019
390.p.27585,RB,Carlos Hyde,Jax,2019
390.p.27589,WR,Allen Robinson II,Chi,2019
390.p.27590,QB,Jimmy Garoppolo,SF,2019
390.p.27591,WR,Jarvis Landry,Cle,2019
390.p.27614,WR,Josh Huff,NO,2019
390.p.27618,WR,Donte Moncrief,Hou,2019
390.p.27619,WR,John Brown,LV,2019
390.p.27624,RB,Jerick McKinnon,KC,2019
390.p.27626,TE,Richard Rodgers,Phi,2019
390.p.27631,RB,Devonta Freeman,NO,2019
390.p.27634,WR,Bruce Ellington,NE,2019
390.p.27646,WR,Martavis Bryant,LV,2019
390.p.27648,TE,Logan Thomas,Was,2019
390.p.27652,WR,De'Anthony Thomas,Bal,2019
390.p.27658,RB,James White,NE,2019
390.p.27663,QB,Tom Savage,Det,2019
390.p.27670,WR,Ryan Grant,GB,2019
390.p.27692,QB,AJ McCarron,Atl,2019
390.p.27709,RB,Alfred Blue,Jax,2019
390.p.27711,QB,David Fales,NYJ,2019
390.p.27717,WR,TJ Jones,NYG,2019
390.p.27737,WR,Quincy Enunwa,NYJ,2019
390.p.27742,QB,Garrett Gilbert,NE,2019
390.p.27746,WR,Michael Campanaro,Ten,2019
390.p.27767,WR,James Wright,Ind,2019
390.p.27789,TE,Trey Burton,Ind,2019
390.p.27790,RB,David Fluellen,Ten,2019
390.p.27821,RB,Kapri Bibbs,GB,2019
390.p.27826,WR,Bennie Fowler III,SF,2019
390.p.27874,WR,Allen Hurns,Mia,2019
390.p.27911,K,Cody Parkey,Cle,2019
390.p.27914,TE,Erik Swoope,SF,2019
390.p.27941,TE,Marcus Lucas,Dal,2019
390.p.28014,RB,Isaiah Crowell,LV,2019
390.p.28021,TE,Ryan Hewitt,Ten,2019
390.p.28026,WR,Willie Snead IV,LV,2019
390.p.28044,RB,Charcandrick West,Ind,2019
390.p.28046,WR,Albert Wilson,Mia,2019
390.p.28068,RB,Roosevelt Nix,Ind,2019
390.p.28103,K,Chandler Catanzaro,NYG,2019
390.p.28115,RB,Damien Williams,Chi,2019
390.p.28141,RB,Keith Smith,Atl,2019
390.p.28184,TE,Xavier Grimble,Bal,2019
390.p.28188,K,Chris Boswell,Pit,2019
390.p.28214,WR,Seth Roberts,GB,2019
390.p.28215,TE,Scott Simonson,NYG,2019
390.p.28221,TE,Tyler Ott,Sea,2019
390.p.28223,RB,Senorise Perry,Ten,2019
390.p.28227,K,Cairo Santos,Chi,2019
390.p.28234,WR,Taylor Gabriel,Chi,2019
390.p.28267,TE,Cameron Brate,TB,2019
390.p.28279,WR,Diontae Spencer,Den,2019
390.p.28348,TE,Jerome Cunningham,Was,2019
390.p.28365,TE,Chris Manhertz,Jax,2019
390.p.28378,K,Jason Myers,Sea,2019
390.p.28389,QB,Jameis Winston,NO,2019
390.p.28390,QB,Marcus Mariota,LV,2019
390.p.28392,WR,Amari Cooper,Dal,2019
390.p.28395,WR,Kevin White,NO,2019
390.p.28398,RB,Todd Gurley II,Atl,2019
390.p.28402,WR,DeVante Parker,Mia,2019
390.p.28403,RB,Melvin Gordon III,Den,2019
390.p.28408,WR,Nelson Agholor,NE,2019
390.p.28414,WR,Breshad Perriman,Chi,2019
390.p.28417,WR,Phillip Dorsett II,Jax,2019
390.p.28424,RB,T.J. Yeldon,Buf,2019
390.p.28425,WR,Devin Smith,Jax,2019
390.p.28429,WR,Devin Funchess,GB,2019
390.p.28442,RB,Ameer Abdullah,Min,2019
390.p.28443,TE,Maxx Williams,Ari,2019
390.p.28456,TE,Clive Walford,Mia,2019
390.p.28457,WR,Tyler Lockett,Sea,2019
390.p.28458,WR,Jaelen Strong,Cle,2019
390.p.28461,RB,Tevin Coleman,NYJ,2019
390.p.28463,QB,Garrett Grayson,Den,2019
390.p.28464,WR,Chris Conley,Hou,2019
390.p.28465,RB,Duke Johnson,Jax,2019
390.p.28473,TE,Tyler Kroft,NYJ,2019
390.p.28474,RB,David Johnson,Hou,2019
390.p.28475,WR,Sammie Coates Jr.,KC,2019
390.p.28477,QB,Sean Mannion,Min,2019
390.p.28480,TE,Jeff Heuerman,Den,2019
390.p.28482,RB,Ty Montgomery,NO,2019
390.p.28493,WR,Jamison Crowder,NYJ,2019
390.p.28494,RB,Jeremy Langford,Atl,2019
390.p.28495,WR,Justin Hardy,Chi,2019
390.p.28505,TE,Blake Bell,KC,2019
390.p.28511,TE,Vince Mayle,LAC,2019
390.p.28513,RB,Javorius Allen,NYG,2019
390.p.28514,RB,Mike Davis,Atl,2019
390.p.28527,WR,Rashad Greene Sr.,Jax,2019
390.p.28531,TE,MyCole Pruitt,Ten,2019
390.p.28534,WR,Stefon Diggs,Buf,2019
390.p.28535,QB,Brett Hundley,Ind,2019
390.p.28537,RB,Jay Ajayi,Phi,2019
390.p.28543,RB,Karlos Williams,Pit,2019
390.p.28545,TE,C.J. Uzomah,Cin,2019
390.p.28547,WR,J.J. Nelson,Ind,2019
390.p.28548,TE,Jesse James,Chi,2019
390.p.28556,RB,Michael Burton,KC,2019
390.p.28559,TE,Nick Boyle,Bal,2019
390.p.28561,TE,James O'Shaughnessy,Jax,2019
390.p.28562,RB,Cameron Artis-Payne,Car,2019
390.p.28574,WR,Geremy Davis,Det,2019
390.p.28582,TE,Nick O'Leary,LV,2019
390.p.28583,RB,Malcolm Johnson,GB,2019
390.p.28590,TE,A.J. Derby,NO,2019
390.p.28592,TE,Darren Waller,LV,2019
390.p.28594,RB,Aaron Ripkowski,KC,2019
390.p.28608,TE,Neal Sterling,KC,2019
390.p.28617,TE,Ben Koyack,Jax,2019
390.p.28618,RB,Marcus Murphy,Car,2019
390.p.28633,WR,Tre McBride,Jax,2019
390.p.28634,TE,Geoff Swaim,Ten,2019
390.p.28638,QB,Trevor Siemian,NO,2019
390.p.28654,RB,Raheem Mostert,SF,2019
390.p.28658,TE,Eric Tomlinson,Bal,2019
390.p.28669,WR,Eli Rogers,Pit,2019
390.p.28685,K,Josh Lambo,Jax,2019
390.p.28688,TE,Brian Parker,NO,2019
390.p.28691,WR,Tyrell Williams,Det,2019
390.p.28697,WR,Cameron Meredith,NE,2019
390.p.28714,RB,Thomas Rawls,Jax,2019
390.p.28718,RB,Rod Smith,Car,2019
390.p.28727,WR,Jordan Taylor,Min,2019
390.p.28730,WR,Damiere Byrd,Chi,2019
390.p.28800,WR,DeAndrew White,Bal,2019
390.p.28839,QB,Taylor Heinicke,Was,2019
390.p.28847,RB,Corey Grant,GB,2019
390.p.28861,K,Ty Long,LAC,2019
390.p.28874,RB,Akeem Hunt,Ten,2019
390.p.28875,TE,Matt LaCosse,NE,2019
390.p.28887,RB,Zach Zenner,Mia,2019
390.p.28941,TE,Wes Saxton,Sea,2019
390.p.28947,WR,DeAndre Carter,Was,2019
390.p.28964,TE,Gabe Holmes,Ten,2019
390.p.28974,WR,Jake Kumerow,Buf,2019
390.p.28975,TE,Matt Lengel,Ind,2019
390.p.28990,RB,Malcolm Brown,Mia,2019
390.p.29024,WR,Lucky Whitehead,NYJ,2019
390.p.29038,WR,Darius Jennings,Det,2019
390.p.29046,TE,Will Tye,Phi,2019
390.p.29070,WR,Adam Humphries,Was,2019
390.p.29085,RB,Mack Brown,LV,2019
390.p.29095,TE,Manasseh Garner,KC,2019
390.p.29102,TE,Daniel Brown,NYJ,2019
390.p.29208,TE,Ross Travis,Ari,2019
390.p.29235,QB,Jared Goff,Det,2019
390.p.29236,QB,Carson Wentz,Ind,2019
390.p.29238,RB,Ezekiel Elliott,Dal,2019
390.p.29249,WR,Corey Coleman,NYG,2019
390.p.29255,WR,Will Fuller V,Mia,2019
390.p.29256,WR,Josh Doctson,Ari,2019
390.p.29257,WR,Laquon Treadwell,Jax,2019
390.p.29260,QB,Paxton Lynch,Pit,2019
390.p.29269,TE,Hunter Henry,NE,2019
390.p.29274,WR,Sterling Shepard,NYG,2019
390.p.29279,RB,Derrick Henry,Ten,2019
390.p.29281,WR,Michael Thomas,NO,2019
390.p.29288,WR,Tyler Boyd,Cin,2019
390.p.29307,RB,Kenyan Drake,LV,2019
390.p.29315,TE,Austin Hooper,Cle,2019
390.p.29319,WR,Braxton Miller,Car,2019
390.p.29320,WR,Leonte Carroo,Mia,2019
390.p.29324,RB,C.J. Prosise,TB,2019
390.p.29325,QB,Jacoby Brissett,Mia,2019
390.p.29327,QB,Cody Kessler,NE,2019
390.p.29328,TE,Nick Vannett,NO,2019
390.p.29334,QB,Connor Cook,Det,2019
390.p.29341,WR,Chris Moore,Hou,2019
390.p.29344,TE,Tyler Higbee,LAR,2019
390.p.29348,WR,Ricardo Louis,Mia,2019
390.p.29351,WR,Pharoh Cooper,Jax,2019
390.p.29353,RB,Tyler Ervin,GB,2019
390.p.29360,WR,Demarcus Robinson,KC,2019
390.p.29368,RB,Kenneth Dixon,NYJ,2019
390.p.29369,QB,Dak Prescott,Dal,2019
390.p.29370,RB,Devontae Booker,NYG,2019
390.p.29372,TE,Seth DeValve,Ari,2019
390.p.29373,QB,Cardale Jones,Sea,2019
390.p.29374,WR,Tajae Sharpe,Atl,2019
390.p.29377,RB,DeAndre Washington,Mia,2019
390.p.29383,RB,Paul Perkins,Ind,2019
390.p.29384,RB,Jordan Howard,Phi,2019
390.p.29387,RB,Wendell Smallwood,Pit,2019
390.p.29390,RB,Jonathan Williams,Was,2019
390.p.29396,QB,Kevin Hogan,Cin,2019
390.p.29397,WR,Trevor Davis,Atl,2019
390.p.29399,WR,Tyreek Hill,KC,2019
390.p.29405,RB,Alex Collins,Sea,2019
390.p.29406,WR,Rashard Higgins,Cle,2019
390.p.29410,RB,Andy Janovich,Cle,2019
390.p.29411,TE,Temarrick Hemingway,Was,2019
390.p.29414,TE,Moritz Bohringer,Cin,2019
390.p.29416,WR,Keenan Reynolds,Sea,2019
390.p.29418,TE,Jerell Adams,TB,2019
390.p.29420,WR,Jakeem Grant,Mia,2019
390.p.29421,QB,Nate Sudfeld,SF,2019
390.p.29422,TE,David Morgan,Min,2019
390.p.29425,QB,Jake Rudock,Mia,2019
390.p.29431,RB,Danny Vitale,NE,2019
390.p.29432,RB,Derek Watt,Pit,2019
390.p.29433,WR,Cody Core,NYG,2019
390.p.29435,QB,Brandon Allen,Cin,2019
390.p.29440,WR,Mike Thomas,Cin,2019
390.p.29441,QB,Jeff Driskel,Hou,2019
390.p.29447,WR,Aaron Burbridge,Den,2019
390.p.29450,RB,Darius Jackson,Hou,2019
390.p.29451,TE,Rico Gathers,Cle,2019
390.p.29465,TE,Thomas Duarte,Atl,2019
390.p.29470,RB,Dwayne Washington,NO,2019
390.p.29471,RB,Daniel Lasco II,NO,2019
390.p.29475,WR,Charone Peake,Jax,2019
390.p.29504,TE,Jake McGee,Pit,2019
390.p.29518,RB,Kenneth Farrow,Mia,2019
390.p.29521,WR,Jamaal Jones,Car,2019
390.p.29537,TE,Kyle Carter,Buf,2019
390.p.29540,WR,Marken Michel,Phi,2019
390.p.29560,RB,Peyton Barber,LV,2019
390.p.29571,TE,Alan Cross,TB,2019
390.p.29575,RB,Russell Hansbrough,Was,2019
390.p.29599,RB,Josh Ferguson,Was,2019
390.p.29609,WR,Chester Rogers,Ten,2019
390.p.29618,WR,Mose Frazier,Car,2019
390.p.29623,TE,Henry Krieger-Coble,LAR,2019
390.p.29631,WR,Kalif Raymond,Det,2019
390.p.29638,WR,Maurice Harris,NO,2019
390.p.29650,RB,J.D. McKissic,Was,2019
390.p.29654,TE,Joshua Perkins,SF,2019
390.p.29659,K,Nick Rose,LAC,2019
390.p.29661,RB,Brandon Wilds,SF,2019
390.p.29666,TE,J.P. Holtz,Chi,2019
390.p.29678,WR,Marcus Johnson,Ten,2019
390.p.29680,RB,Byron Marshall,Bal,2019
390.p.29682,WR,Hunter Sharp,Cin,2019
390.p.29694,RB,Rob Kelley,NO,2019
390.p.29695,RB,Joe Kerridge,Cle,2019
390.p.29700,RB,Tra Carson,Det,2019
390.p.29703,WR,Alex Erickson,Car,2019
390.p.29710,WR,Alonzo Russell,NYG,2019
390.p.29712,K,Taylor Bertolet,Min,2019
390.p.29719,WR,Geronimo Allison,Det,2019
390.p.29722,QB,Joe Callahan,Det,2019
390.p.29754,K,Wil Lutz,NO,2019
390.p.29783,TE,Cole Wick,NO,2019
390.p.29785,WR,Robby Anderson,Car,2019
390.p.29789,TE,Stephen Anderson,LAC,2019
390.p.29791,WR,Jalin Marshall,LV,2019
390.p.29792,K,Ka'imi Fairbairn,Hou,2019
390.p.29795,WR,Tevin Jones,Jax,2019
390.p.29806,TE,Jason Vander Laan,NO,2019
390.p.29812,QB,Trevone Boykin,Sea,2019
390.p.29821,RB,Tre Madden,Sea,2019
390.p.29825,WR,Tanner McEvoy,Ten,2019
390.p.29854,WR,Tommylee Lewis,NO,2019
390.p.29855,WR,Roger Lewis,Ind,2019
390.p.29865,WR,Jordan Williams-Lambert,Chi,2019
390.p.29870,QB,Josh Woodrum,Was,2019
390.p.29872,RB,D.J. Foster,Ari,2019
390.p.29893,WR,Andy Jones,NYG,2019
390.p.29906,RB,Eli Penny,NYG,2019
390.p.29913,TE,Ben Braunecker,Chi,2019
390.p.29915,K,Jon Brown,Jax,2019
390.p.29944,TE,Alex Ellis,LV,2019
390.p.29949,K,Aldrick Rosas,NO,2019
390.p.29951,RB,C.J. Ham,Min,2019
390.p.29953,WR,K.J. Brent,TB,2019
390.p.29958,WR,Johnny Holton,NYG,2019
390.p.29961,WR,Max McCaffrey,SF,2019
390.p.29973,WR,Duke Williams,Buf,2019
390.p.29978,WR,Jaydon Mickens,TB,2019
390.p.30000,RB,Jalen Richard,LV,2019
390.p.30008,TE,Austin Traylor,Det,2019
390.p.30023,WR,Marvin Hall,NE,2019
390.p.30024,TE,Garrett Griffin,NO,2019
390.p.30038,K,Sam Ficken,Ten,2019
390.p.30048,TE,Nick Truesdell,NYJ,2019
390.p.30061,RB,Troymaine Pope,TB,2019
390.p.30063,WR,Reece Horn,Cin,2019
390.p.30111,WR,Cyril Grayson,TB,2019
390.p.30112,TE,Mo Alie-Cox,Ind,2019
390.p.30115,QB,Mitchell Trubisky,Buf,2019
390.p.30117,RB,Leonard Fournette,TB,2019
390.p.30118,WR,Corey Davis,NYJ,2019
390.p.30120,WR,Mike Williams,LAC,2019
390.p.30121,RB,Christian McCaffrey,Car,2019
390.p.30122,WR,John Ross III,NYG,2019
390.p.30123,QB,Patrick Mahomes,KC,2019
390.p.30125,QB,Deshaun Watson,Hou,2019
390.p.30132,TE,O.J. Howard,TB,2019
390.p.30136,TE,Evan Engram,NYG,2019
390.p.30142,TE,David Njoku,Cle,2019
390.p.30150,WR,Zay Jones,LV,2019
390.p.30153,WR,Curtis Samuel,Was,2019
390.p.30154,RB,Dalvin Cook,Min,2019
390.p.30157,TE,Gerald Everett,Sea,2019
390.p.30158,TE,Adam Shaheen,Mia,2019
390.p.30161,RB,Joe Mixon,Cin,2019
390.p.30165,QB,DeShone Kizer,Ten,2019
390.p.30175,WR,JuJu Smith-Schuster,Pit,2019
390.p.30180,RB,Alvin Kamara,NO,2019
390.p.30182,WR,Cooper Kupp,LAR,2019
390.p.30185,WR,Taywan Taylor,Hou,2019
390.p.30192,WR,ArDarius Stewart,Was,2019
390.p.30195,WR,Carlos Henderson,Was,2019
390.p.30197,WR,Chris Godwin,TB,2019
390.p.30199,RB,Kareem Hunt,Cle,2019
390.p.30200,QB,Davis Webb,Buf,2019
390.p.30202,RB,D'Onta Foreman,Atl,2019
390.p.30209,WR,Kenny Golladay,NYG,2019
390.p.30211,WR,Chad Williams,KC,2019
390.p.30213,TE,Jonnu Smith,NE,2019
390.p.30217,QB,C.J. Beathard,Jax,2019
390.p.30218,RB,James Conner,Ari,2019
390.p.30219,WR,Amara Darboh,Den,2019
