Player_Key,Pos,Player,Team,Season
380.p.25810,WR,Travis Benjamin,SF,2018
380.p.25812,QB,Kirk Cousins,Min,2018
380.p.25816,RB,Robert Turbin,Sea,2018
380.p.25826,TE,Orson Charles,Den,2018
380.p.25828,WR,Jarius Wright,Car,2018
380.p.25838,TE,Rhett Ellison,NYG,2018
380.p.25871,K,Randy Bullock,Det,2018
380.p.25876,WR,Marvin Jones Jr.,Jax,2018
380.p.25881,K,Greg Zuerlein,Dal,2018
380.p.25883,RB,Alfred Morris,NYG,2018
380.p.25885,K,Blair Walsh,NO,2018
380.p.25896,TE,James Hanna,Dal,2018
380.p.25937,WR,Rishard Matthews,NO,2018
380.p.25970,WR,Brittan Golden,NYG,2018
380.p.25991,WR,Jermaine Kearse,Det,2018
380.p.25992,TE,Sean McGrath,Det,2018
380.p.26016,TE,Beau Brinkley,Ten,2018
380.p.26024,RB,Travaris Cadet,Car,2018
380.p.26060,WR,Cole Beasley,Buf,2018
380.p.26064,RB,Lance Dunbar,LAR,2018
380.p.26096,WR,Brenton Bersin,Car,2018
380.p.26108,WR,Josh Bellamy,NYJ,2018
380.p.26218,WR,Griff Whalen,LV,2018
380.p.26253,TE,Garrett Celek,SF,2018
380.p.26264,K,Giorgio Tavecchio,Ten,2018
380.p.26299,RB,Derrick Coleman,Ari,2018
380.p.26346,QB,Austin Davis,Ten,2018
380.p.26389,RB,Brandon Bolden,NE,2018
380.p.26416,TE,Derek Carrier,LV,2018
380.p.26428,WR,Rod Streater,Cle,2018
380.p.26456,WR,Deonte Thompson,NYJ,2018
380.p.26483,QB,Case Keenum,Cle,2018
380.p.26497,TE,Phillip Supernaw,Ten,2018
380.p.26534,K,Justin Tucker,Bal,2018
380.p.26535,RB,Jamize Olawale,Dal,2018
380.p.26547,QB,Alex Tanney,NYG,2018
380.p.26561,WR,Josh Gordon,Sea,2018
380.p.26583,TE,Andrew DePaola,Min,2018
380.p.26596,RB,Fozzy Whittaker,Car,2018
380.p.26601,RB,Austin Johnson,TB,2018
380.p.26612,TE,Darren Fells,Det,2018
380.p.26631,WR,Tavon Austin,Jax,2018
380.p.26639,QB,EJ Manuel,KC,2018
380.p.26644,TE,Tyler Eifert,Jax,2018
380.p.26650,WR,DeAndre Hopkins,Ari,2018
380.p.26652,WR,Cordarrelle Patterson,Atl,2018
380.p.26657,WR,Justin Hunter,Pit,2018
380.p.26658,TE,Zach Ertz,Phi,2018
380.p.26660,RB,Giovani Bernard,TB,2018
380.p.26662,QB,Geno Smith,Sea,2018
380.p.26664,WR,Robert Woods,LAR,2018
380.p.26670,TE,Gavin Escobar,Mia,2018
380.p.26671,RB,Le'Veon Bell,Bal,2018
380.p.26678,TE,Vance McDonald,Pit,2018
380.p.26684,RB,Eddie Lacy,Sea,2018
380.p.26685,RB,Christine Michael,Ind,2018
380.p.26686,TE,Travis Kelce,KC,2018
380.p.26696,QB,Mike Glennon,NYG,2018
380.p.26697,WR,Terrance Williams,Dal,2018
380.p.26699,WR,Keenan Allen,LAC,2018
380.p.26701,WR,Marquise Goodwin,Chi,2018
380.p.26702,WR,Markus Wheaton,Phi,2018
380.p.26708,TE,Jordan Reed,SF,2018
380.p.26719,RB,Knile Davis,Chi,2018
380.p.26721,QB,Matt Barkley,Ten,2018
380.p.26729,TE,Dion Sims,Chi,2018
380.p.26738,QB,Landry Jones,LV,2018
380.p.26753,RB,Kyle Juszczyk,SF,2018
380.p.26756,TE,Levine Toilolo,NYG,2018
380.p.26767,WR,Kenny Stills,Buf,2018
380.p.26777,RB,Chris Thompson,Jax,2018
380.p.26781,TE,Luke Willson,Sea,2018
380.p.26784,WR,Tavarres King,Min,2018
380.p.26787,RB,Mike Gillislee,NO,2018
380.p.26789,K,Caleb Sturgis,LAC,2018
380.p.26800,K,Dustin Hopkins,Was,2018
380.p.26804,RB,Latavius Murray,NO,2018
380.p.26805,RB,Kenjon Barner,TB,2018
380.p.26807,TE,Mychal Rivera,Jax,2018
380.p.26810,RB,Andre Ellington,TB,2018
380.p.26812,RB,Mike James,Det,2018
380.p.26813,RB,Rex Burkhead,Hou,2018
380.p.26817,RB,Spencer Ware,Chi,2018
380.p.26820,WR,Cobi Hamilton,Ind,2018
380.p.26822,RB,Theo Riddick,LV,2018
380.p.26824,TE,Ryan Griffin,NYJ,2018
380.p.26832,WR,Brice Butler,Mia,2018
380.p.26838,RB,Tommy Bohanon,Bal,2018
380.p.26839,WR,Charles Johnson,Phi,2018
380.p.26845,TE,Chris Gragg,NYJ,2018
380.p.26853,RB,Kerwynn Williams,NO,2018
380.p.26859,WR,Marquess Wilson,Phi,2018
380.p.26878,RB,C.J. Anderson,Det,2018
380.p.26949,QB,Ryan Griffin,TB,2018
380.p.26950,TE,Josh Hill,Det,2018
380.p.27050,TE,Tim Wright,KC,2018
380.p.27055,WR,Russell Shepard,NYG,2018
380.p.27074,WR,Jaron Brown,Ari,2018
380.p.27103,TE,Brandon Williams,Ind,2018
380.p.27120,K,Brandon McManus,Den,2018
380.p.27135,RB,Zach Line,NO,2018
380.p.27167,RB,Benny Cunningham,Jax,2018
380.p.27170,QB,Tyler Bray,Chi,2018
380.p.27174,TE,Demetrius Harris,Ari,2018
380.p.27201,WR,Nick Williams,SF,2018
380.p.27213,TE,MarQueis Gray,SF,2018
380.p.27214,TE,Kevin McDermott,Min,2018
380.p.27277,WR,Adam Thielen,Min,2018
380.p.27299,TE,Jack Doyle,Ind,2018
380.p.27305,WR,Rashad Ross,Car,2018
380.p.27312,RB,George Winn,Ind,2018
380.p.27369,K,Brett Maher,NO,2018
380.p.27422,WR,Marlon Brown,Chi,2018
380.p.27429,QB,Matt McGloin,KC,2018
380.p.27494,TE,James Winchester,KC,2018
380.p.27531,QB,Blake Bortles,GB,2018
380.p.27532,WR,Sammy Watkins,Bal,2018
380.p.27535,WR,Mike Evans,TB,2018
380.p.27538,TE,Eric Ebron,Pit,2018
380.p.27540,WR,Odell Beckham Jr.,Cle,2018
380.p.27548,WR,Brandin Cooks,Hou,2018
380.p.27556,WR,Kelvin Benjamin,NYG,2018
380.p.27560,QB,Teddy Bridgewater,Den,2018
380.p.27564,QB,Derek Carr,LV,2018
380.p.27566,TE,Austin Seferian-Jenkins,NE,2018
380.p.27567,WR,Marqise Lee,SF,2018
380.p.27570,WR,Jordan Matthews,SF,2018
380.p.27573,WR,Paul Richardson Jr.,Sea,2018
380.p.27577,TE,Jace Amaro,KC,2018
380.p.27580,TE,Troy Niklas,TB,2018
380.p.27581,WR,Davante Adams,GB,2018
380.p.27583,RB,Jeremy Hill,LV,2018
380.p.27584,WR,Cody Latimer,Was,2018
380.p.27585,RB,Carlos Hyde,Jax,2018
380.p.27589,WR,Allen Robinson II,Chi,2018
380.p.27590,QB,Jimmy Garoppolo,SF,2018
380.p.27591,WR,Jarvis Landry,Cle,2018
380.p.27593,TE,C.J. Fiedorowicz,Hou,2018
380.p.27597,RB,Charles Sims,TB,2018
380.p.27614,WR,Josh Huff,NO,2018
380.p.27618,WR,Donte Moncrief,Hou,2018
380.p.27619,WR,John Brown,LV,2018
380.p.27622,RB,Terrance West,NO,2018
380.p.27624,RB,Jerick McKinnon,KC,2018
380.p.27626,TE,Richard Rodgers,Phi,2018
380.p.27631,RB,Devonta Freeman,NO,2018
380.p.27634,WR,Bruce Ellington,NE,2018
380.p.27646,WR,Martavis Bryant,LV,2018
380.p.27648,TE,Logan Thomas,Was,2018
380.p.27652,WR,De'Anthony Thomas,Bal,2018
380.p.27658,RB,James White,NE,2018
380.p.27663,QB,Tom Savage,Det,2018
380.p.27670,WR,Ryan Grant,GB,2018
380.p.27692,QB,AJ McCarron,Atl,2018
380.p.27709,RB,Alfred Blue,Jax,2018
380.p.27711,QB,David Fales,NYJ,2018
380.p.27717,WR,TJ Jones,NYG,2018
380.p.27718,WR,Matt Hazel,Ind,2018
380.p.27737,WR,Quincy Enunwa,NYJ,2018
380.p.27739,RB,Jay Prosch,Hou,2018
380.p.27742,QB,Garrett Gilbert,NE,2018
380.p.27746,WR,Michael Campanaro,Ten,2018
380.p.27764,WR,Jeff Janis,Cle,2018
380.p.27767,WR,James Wright,Ind,2018
380.p.27789,TE,Trey Burton,Ind,2018
380.p.27790,RB,David Fluellen,Ten,2018
380.p.27821,RB,Kapri Bibbs,GB,2018
380.p.27826,WR,Bennie Fowler III,SF,2018
380.p.27874,WR,Allen Hurns,Mia,2018
380.p.27878,QB,Stephen Morris,Hou,2018
380.p.27911,K,Cody Parkey,Cle,2018
380.p.27914,TE,Erik Swoope,SF,2018
380.p.27921,WR,Brandon Coleman,NO,2018
380.p.27926,TE,Je'Ron Hamm,Ind,2018
380.p.27928,WR,Seantavius Jones,Ind,2018
380.p.27938,WR,Philly Brown,Den,2018
380.p.27941,TE,Marcus Lucas,Dal,2018
380.p.27976,WR,Jeremy Butler,Buf,2018
380.p.28014,RB,Isaiah Crowell,LV,2018
380.p.28021,TE,Ryan Hewitt,Ten,2018
380.p.28026,WR,Willie Snead IV,LV,2018
380.p.28044,RB,Charcandrick West,Ind,2018
380.p.28046,WR,Albert Wilson,Mia,2018
380.p.28060,WR,Freddie Martino,TB,2018
380.p.28068,RB,Roosevelt Nix,Ind,2018
380.p.28071,WR,Bernard Reedy,TB,2018
380.p.28103,K,Chandler Catanzaro,NYG,2018
380.p.28115,RB,Damien Williams,Chi,2018
380.p.28141,RB,Keith Smith,Atl,2018
380.p.28169,RB,Orleans Darkwa,NYG,2018
380.p.28184,TE,Xavier Grimble,Bal,2018
380.p.28185,RB,George Atkinson III,NYJ,2018
380.p.28188,K,Chris Boswell,Pit,2018
380.p.28192,TE,Anthony Denham,Phi,2018
380.p.28214,WR,Seth Roberts,GB,2018
380.p.28215,TE,Scott Simonson,NYG,2018
380.p.28221,TE,Tyler Ott,Sea,2018
380.p.28223,RB,Senorise Perry,Ten,2018
380.p.28227,K,Cairo Santos,Chi,2018
380.p.28234,WR,Taylor Gabriel,Chi,2018
380.p.28267,TE,Cameron Brate,TB,2018
380.p.28272,RB,Branden Oliver,Ind,2018
380.p.28283,RB,Fitzgerald Toussaint,Pit,2018
380.p.28348,TE,Jerome Cunningham,Was,2018
380.p.28365,TE,Chris Manhertz,Jax,2018
380.p.28378,K,Jason Myers,Sea,2018
380.p.28389,QB,Jameis Winston,NO,2018
380.p.28390,QB,Marcus Mariota,LV,2018
380.p.28392,WR,Amari Cooper,Dal,2018
380.p.28395,WR,Kevin White,NO,2018
380.p.28398,RB,Todd Gurley II,Atl,2018
380.p.28402,WR,DeVante Parker,Mia,2018
380.p.28403,RB,Melvin Gordon III,Den,2018
380.p.28408,WR,Nelson Agholor,NE,2018
380.p.28414,WR,Breshad Perriman,Chi,2018
380.p.28417,WR,Phillip Dorsett II,Jax,2018
380.p.28424,RB,T.J. Yeldon,Buf,2018
380.p.28425,WR,Devin Smith,Jax,2018
380.p.28429,WR,Devin Funchess,GB,2018
380.p.28442,RB,Ameer Abdullah,Min,2018
380.p.28443,TE,Maxx Williams,Ari,2018
380.p.28456,TE,Clive Walford,Mia,2018
380.p.28457,WR,Tyler Lockett,Sea,2018
380.p.28458,WR,Jaelen Strong,Cle,2018
380.p.28461,RB,Tevin Coleman,NYJ,2018
380.p.28463,QB,Garrett Grayson,Den,2018
380.p.28464,WR,Chris Conley,Hou,2018
380.p.28465,RB,Duke Johnson,Jax,2018
380.p.28473,TE,Tyler Kroft,NYJ,2018
380.p.28474,RB,David Johnson,Hou,2018
380.p.28475,WR,Sammie Coates Jr.,KC,2018
380.p.28477,QB,Sean Mannion,Min,2018
380.p.28480,TE,Jeff Heuerman,Den,2018
380.p.28482,RB,Ty Montgomery,NO,2018
380.p.28483,RB,Matt Jones,Phi,2018
380.p.28491,QB,Bryce Petty,Mia,2018
380.p.28493,WR,Jamison Crowder,NYJ,2018
380.p.28494,RB,Jeremy Langford,Atl,2018
380.p.28495,WR,Justin Hardy,Chi,2018
380.p.28496,RB,Jalston Fowler,Ten,2018
380.p.28505,TE,Blake Bell,KC,2018
380.p.28511,TE,Vince Mayle,LAC,2018
380.p.28513,RB,Javorius Allen,NYG,2018
380.p.28514,RB,Mike Davis,Atl,2018
380.p.28520,WR,DeAndre Smelter,Jax,2018
380.p.28527,WR,Rashad Greene Sr.,Jax,2018
380.p.28531,TE,MyCole Pruitt,Ten,2018
380.p.28534,WR,Stefon Diggs,Buf,2018
380.p.28535,QB,Brett Hundley,Ind,2018
380.p.28537,RB,Jay Ajayi,Phi,2018
380.p.28545,TE,C.J. Uzomah,Cin,2018
380.p.28547,WR,J.J. Nelson,Ind,2018
380.p.28548,TE,Jesse James,Chi,2018
380.p.28550,WR,Kenny Bell,Den,2018
380.p.28556,RB,Michael Burton,KC,2018
380.p.28559,TE,Nick Boyle,Bal,2018
380.p.28561,TE,James O'Shaughnessy,Jax,2018
380.p.28562,RB,Cameron Artis-Payne,Car,2018
380.p.28572,WR,Kaelin Clay,NYG,2018
380.p.28574,WR,Geremy Davis,Det,2018
380.p.28582,TE,Nick O'Leary,LV,2018
380.p.28583,RB,Malcolm Johnson,GB,2018
380.p.28586,TE,Randall Telfer,Ind,2018
380.p.28590,TE,A.J. Derby,NO,2018
380.p.28592,TE,Darren Waller,LV,2018
380.p.28594,RB,Aaron Ripkowski,KC,2018
380.p.28608,TE,Neal Sterling,KC,2018
380.p.28617,TE,Ben Koyack,Jax,2018
380.p.28618,RB,Marcus Murphy,Car,2018
380.p.28633,WR,Tre McBride,Jax,2018
380.p.28634,TE,Geoff Swaim,Ten,2018
380.p.28638,QB,Trevor Siemian,NO,2018
380.p.28645,WR,Rasheed Bailey,Car,2018
380.p.28654,RB,Raheem Mostert,SF,2018
380.p.28658,TE,Eric Tomlinson,Bal,2018
380.p.28669,WR,Eli Rogers,Pit,2018
380.p.28685,K,Josh Lambo,Jax,2018
380.p.28688,TE,Brian Parker,NO,2018
380.p.28691,WR,Tyrell Williams,Det,2018
380.p.28697,WR,Cameron Meredith,NE,2018
380.p.28714,RB,Thomas Rawls,Jax,2018
380.p.28718,RB,Rod Smith,Car,2018
380.p.28727,WR,Jordan Taylor,Min,2018
380.p.28730,WR,Damiere Byrd,Chi,2018
380.p.28740,WR,Quan Bray,Hou,2018
380.p.28793,WR,Dres Anderson,Dal,2018
380.p.28800,WR,DeAndrew White,Bal,2018
380.p.28813,TE,Gannon Sinclair,Phi,2018
380.p.28834,WR,Shane Wynn,NO,2018
380.p.28839,QB,Taylor Heinicke,Was,2018
380.p.28840,WR,Jordan Leslie,Den,2018
380.p.28847,RB,Corey Grant,GB,2018
380.p.28865,RB,Trey Williams,Dal,2018
380.p.28874,RB,Akeem Hunt,Ten,2018
380.p.28875,TE,Matt LaCosse,NE,2018
380.p.28887,RB,Zach Zenner,Mia,2018
380.p.28893,TE,Khari Lee,Det,2018
380.p.28922,RB,John Crockett,Bal,2018
380.p.28941,TE,Wes Saxton,Sea,2018
380.p.28947,WR,DeAndre Carter,Was,2018
380.p.28953,RB,Terrence Magee,Atl,2018
380.p.28964,TE,Gabe Holmes,Ten,2018
380.p.28974,WR,Jake Kumerow,Buf,2018
380.p.28975,TE,Matt Lengel,Ind,2018
380.p.28990,RB,Malcolm Brown,Mia,2018
380.p.29001,WR,Bradley Marquez,Det,2018
380.p.29024,WR,Lucky Whitehead,NYJ,2018
380.p.29038,WR,Darius Jennings,Det,2018
380.p.29046,TE,Will Tye,Phi,2018
380.p.29055,TE,Tim Semisch,Den,2018
380.p.29069,WR,Donteea Dye,TB,2018
380.p.29070,WR,Adam Humphries,Was,2018
380.p.29085,RB,Mack Brown,LV,2018
380.p.29095,TE,Manasseh Garner,KC,2018
380.p.29102,TE,Daniel Brown,NYJ,2018
380.p.29152,WR,Kasen Williams,Ind,2018
380.p.29178,RB,Terrell Watson,LAC,2018
380.p.29184,RB,Bronson Hill,GB,2018
380.p.29208,TE,Ross Travis,Ari,2018
380.p.29235,QB,Jared Goff,Det,2018
380.p.29236,QB,Carson Wentz,Ind,2018
380.p.29238,RB,Ezekiel Elliott,Dal,2018
380.p.29249,WR,Corey Coleman,NYG,2018
380.p.29255,WR,Will Fuller V,Mia,2018
380.p.29256,WR,Josh Doctson,Ari,2018
380.p.29257,WR,Laquon Treadwell,Jax,2018
380.p.29260,QB,Paxton Lynch,Pit,2018
380.p.29269,TE,Hunter Henry,NE,2018
380.p.29274,WR,Sterling Shepard,NYG,2018
380.p.29279,RB,Derrick Henry,Ten,2018
380.p.29281,WR,Michael Thomas,NO,2018
380.p.29284,QB,Christian Hackenberg,Cin,2018
380.p.29288,WR,Tyler Boyd,Cin,2018
380.p.29293,K,Roberto Aguayo,NE,2018
380.p.29307,RB,Kenyan Drake,LV,2018
380.p.29315,TE,Austin Hooper,Cle,2018
380.p.29319,WR,Braxton Miller,Car,2018
380.p.29320,WR,Leonte Carroo,Mia,2018
380.p.29324,RB,C.J. Prosise,TB,2018
380.p.29325,QB,Jacoby Brissett,Mia,2018
380.p.29327,QB,Cody Kessler,NE,2018
380.p.29328,TE,Nick Vannett,NO,2018
380.p.29334,QB,Connor Cook,Det,2018
380.p.29341,WR,Chris Moore,Hou,2018
380.p.29344,TE,Tyler Higbee,LAR,2018
380.p.29346,WR,Malcolm Mitchell,NE,2018
380.p.29348,WR,Ricardo Louis,Mia,2018
380.p.29351,WR,Pharoh Cooper,Jax,2018
380.p.29353,RB,Tyler Ervin,GB,2018
380.p.29360,WR,Demarcus Robinson,KC,2018
380.p.29368,RB,Kenneth Dixon,NYJ,2018
380.p.29369,QB,Dak Prescott,Dal,2018
380.p.29370,RB,Devontae Booker,NYG,2018
380.p.29372,TE,Seth DeValve,Ari,2018
380.p.29373,QB,Cardale Jones,Sea,2018
380.p.29374,WR,Tajae Sharpe,Atl,2018
380.p.29377,RB,DeAndre Washington,Mia,2018
380.p.29383,RB,Paul Perkins,Ind,2018
380.p.29384,RB,Jordan Howard,Phi,2018
380.p.29387,RB,Wendell Smallwood,Pit,2018
380.p.29390,RB,Jonathan Williams,Was,2018
380.p.29396,QB,Kevin Hogan,Cin,2018
380.p.29397,WR,Trevor Davis,Atl,2018
380.p.29399,WR,Tyreek Hill,KC,2018
380.p.29405,RB,Alex Collins,Sea,2018
380.p.29406,WR,Rashard Higgins,Cle,2018
380.p.29410,RB,Andy Janovich,Cle,2018
380.p.29411,TE,Temarrick Hemingway,Was,2018
380.p.29414,TE,Moritz Bohringer,Cin,2018
380.p.29416,WR,Keenan Reynolds,Sea,2018
380.p.29418,TE,Jerell Adams,TB,2018
380.p.29420,WR,Jakeem Grant,Mia,2018
380.p.29421,QB,Nate Sudfeld,SF,2018
380.p.29422,TE,David Morgan,Min,2018
380.p.29425,QB,Jake Rudock,Mia,2018
380.p.29426,WR,Kolby Listenbee,Ind,2018
380.p.29431,RB,Danny Vitale,NE,2018
380.p.29432,RB,Derek Watt,Pit,2018
380.p.29433,WR,Cody Core,NYG,2018
380.p.29435,QB,Brandon Allen,Cin,2018
380.p.29440,WR,Mike Thomas,Cin,2018
380.p.29441,QB,Jeff Driskel,Hou,2018
380.p.29447,WR,Aaron Burbridge,Den,2018
380.p.29450,RB,Darius Jackson,Hou,2018
380.p.29451,TE,Rico Gathers,Cle,2018
380.p.29457,QB,Brandon Doughty,Ari,2018
380.p.29459,WR,Devin Lucien,NE,2018
380.p.29463,WR,Demarcus Ayers,Chi,2018
380.p.29464,WR,Daniel Braverman,Ari,2018
380.p.29465,TE,Thomas Duarte,Atl,2018
380.p.29470,RB,Dwayne Washington,NO,2018
380.p.29471,RB,Daniel Lasco II,NO,2018
