Player_Key,Pos,Player,Team,Season
406.p.28730,WR,Damiere Byrd,Chi,2021
406.p.28839,QB,Taylor Heinicke,Was,2021
406.p.28875,TE,Matt LaCosse,NE,2021
406.p.28947,WR,DeAndre Carter,Was,2021
406.p.28964,TE,Gabe Holmes,Ten,2021
406.p.28974,WR,Jake Kumerow,Buf,2021
406.p.28990,RB,Malcolm Brown,Mia,2021
406.p.29038,WR,Darius Jennings,Det,2021
406.p.29070,WR,Adam Humphries,Was,2021
406.p.29102,TE,Daniel Brown,NYJ,2021
406.p.29208,TE,Ross Travis,Ari,2021
406.p.29235,QB,Jared Goff,Det,2021
406.p.29236,QB,Carson Wentz,Ind,2021
406.p.29238,RB,Ezekiel Elliott,Dal,2021
406.p.29255,WR,Will Fuller V,Mia,2021
406.p.29256,WR,Josh Doctson,Ari,2021
406.p.29257,WR,Laquon Treadwell,Jax,2021
406.p.29269,TE,Hunter Henry,NE,2021
406.p.29274,WR,Sterling Shepard,NYG,2021
406.p.29279,RB,Derrick Henry,Ten,2021
406.p.29281,WR,Michael Thomas,NO,2021
406.p.29288,WR,Tyler Boyd,Cin,2021
406.p.29293,K,Roberto Aguayo,NE,2021
406.p.29304,TE,Bronson Kaufusi,GB,2021
406.p.29307,RB,Kenyan Drake,LV,2021
406.p.29315,TE,Austin Hooper,Cle,2021
406.p.29324,RB,C.J. Prosise,TB,2021
406.p.29325,QB,Jacoby Brissett,Mia,2021
406.p.29328,TE,Nick Vannett,NO,2021
406.p.29341,WR,Chris Moore,Hou,2021
406.p.29344,TE,Tyler Higbee,LAR,2021
406.p.29351,WR,Pharoh Cooper,Jax,2021
406.p.29360,WR,Demarcus Robinson,KC,2021
406.p.29369,QB,Dak Prescott,Dal,2021
406.p.29370,RB,Devontae Booker,NYG,2021
406.p.29374,WR,Tajae Sharpe,Atl,2021
406.p.29383,RB,Paul Perkins,Ind,2021
406.p.29384,RB,Jordan Howard,Phi,2021
406.p.29390,RB,Jonathan Williams,Was,2021
406.p.29397,WR,Trevor Davis,Atl,2021
406.p.29399,WR,Tyreek Hill,KC,2021
406.p.29405,RB,Alex Collins,Sea,2021
406.p.29406,WR,Rashard Higgins,Cle,2021
406.p.29410,RB,Andy Janovich,Cle,2021
406.p.29411,TE,Temarrick Hemingway,Was,2021
406.p.29418,TE,Jerell Adams,TB,2021
406.p.29420,WR,Jakeem Grant,Mia,2021
406.p.29421,QB,Nate Sudfeld,SF,2021
406.p.29431,RB,Danny Vitale,NE,2021
406.p.29432,RB,Derek Watt,Pit,2021
406.p.29435,QB,Brandon Allen,Cin,2021
406.p.29440,WR,Mike Thomas,Cin,2021
406.p.29441,QB,Jeff Driskel,Hou,2021
406.p.29450,RB,Darius Jackson,Hou,2021
406.p.29470,RB,Dwayne Washington,NO,2021
406.p.29540,WR,Marken Michel,Phi,2021
406.p.29560,RB,Peyton Barber,LV,2021
406.p.29609,WR,Chester Rogers,Ten,2021
406.p.29631,WR,Kalif Raymond,Det,2021
406.p.29650,RB,J.D. McKissic,Was,2021
406.p.29654,TE,Joshua Perkins,SF,2021
406.p.29666,TE,J.P. Holtz,Chi,2021
406.p.29678,WR,Marcus Johnson,Ten,2021
406.p.29703,WR,Alex Erickson,Car,2021
406.p.29719,WR,Geronimo Allison,Det,2021
406.p.29754,K,Wil Lutz,NO,2021
406.p.29785,WR,Robby Anderson,Car,2021
406.p.29789,TE,Stephen Anderson,LAC,2021
406.p.29792,K,Ka'imi Fairbairn,Hou,2021
406.p.29795,WR,Tevin Jones,Jax,2021
406.p.29854,WR,Tommylee Lewis,NO,2021
406.p.29893,WR,Andy Jones,NYG,2021
406.p.29906,RB,Eli Penny,NYG,2021
406.p.29944,TE,Alex Ellis,LV,2021
406.p.29949,K,Aldrick Rosas,NO,2021
406.p.29951,RB,C.J. Ham,Min,2021
406.p.29973,WR,Duke Williams,Buf,2021
406.p.29978,WR,Jaydon Mickens,TB,2021
406.p.30000,RB,Jalen Richard,LV,2021
406.p.30002,WR,Jake Lampman,NO,2021
406.p.30015,TE,Zach Wood,NO,2021
406.p.30023,WR,Marvin Hall,NE,2021
406.p.30024,TE,Garrett Griffin,NO,2021
406.p.30038,K,Sam Ficken,Ten,2021
406.p.30061,RB,Troymaine Pope,TB,2021
406.p.30063,WR,Reece Horn,Cin,2021
406.p.30111,WR,Cyril Grayson,TB,2021
406.p.30112,TE,Mo Alie-Cox,Ind,2021
406.p.30115,QB,Mitchell Trubisky,Buf,2021
406.p.30117,RB,Leonard Fournette,TB,2021
406.p.30118,WR,Corey Davis,NYJ,2021
406.p.30120,WR,Mike Williams,LAC,2021
406.p.30121,RB,Christian McCaffrey,Car,2021
406.p.30122,WR,John Ross III,NYG,2021
406.p.30123,QB,Patrick Mahomes,KC,2021
406.p.30125,QB,Deshaun Watson,Hou,2021
406.p.30132,TE,O.J. Howard,TB,2021
406.p.30136,TE,Evan Engram,NYG,2021
406.p.30142,TE,David Njoku,Cle,2021
406.p.30150,WR,Zay Jones,LV,2021
406.p.30153,WR,Curtis Samuel,Was,2021
406.p.30154,RB,Dalvin Cook,Min,2021
406.p.30157,TE,Gerald Everett,Sea,2021
406.p.30158,TE,Adam Shaheen,Mia,2021
406.p.30161,RB,Joe Mixon,Cin,2021
406.p.30165,QB,DeShone Kizer,Ten,2021
406.p.30175,WR,JuJu Smith-Schuster,Pit,2021
406.p.30180,RB,Alvin Kamara,NO,2021
406.p.30182,WR,Cooper Kupp,LAR,2021
406.p.30185,WR,Taywan Taylor,Hou,2021
406.p.30197,WR,Chris Godwin,TB,2021
406.p.30199,RB,Kareem Hunt,Cle,2021
406.p.30200,QB,Davis Webb,Buf,2021
406.p.30202,RB,D'Onta Foreman,Atl,2021
406.p.30209,WR,Kenny Golladay,NYG,2021
406.p.30211,WR,Chad Williams,KC,2021
406.p.30213,TE,Jonnu Smith,NE,2021
406.p.30217,QB,C.J. Beathard,Jax,2021
406.p.30218,RB,James Conner,Ari,2021
406.p.30219,WR,Amara Darboh,Den,2021
406.p.30223,WR,Dede Westbrook,Min,2021
406.p.30227,RB,Samaje Perine,Cin,2021
406.p.30230,WR,Josh Reynolds,Ten,2021
406.p.30231,WR,Mack Hollins,Mia,2021
406.p.30232,RB,Tarik Cohen,Chi,2021
406.p.30241,WR,Josh Malone,NYJ,2021
406.p.30246,WR,Ryan Switzer,Cle,2021
406.p.30247,RB,Jamaal Williams,Det,2021
406.p.30248,QB,Josh Dobbs,Pit,2021
406.p.30253,RB,Wayne Gallman Jr.,Atl,2021
406.p.30254,WR,Chad Hansen,Det,2021
406.p.30256,RB,Marlon Mack,Ind,2021
406.p.30258,TE,Jake Butt,Chi,2021
406.p.30259,TE,George Kittle,SF,2021
406.p.30266,K,Jake Elliott,Phi,2021
406.p.30267,TE,Jeremy Sprinkle,Dal,2021
406.p.30269,RB,Brian Hill,Ten,2021
406.p.30275,RB,Jeremy McNichols,Ten,2021
406.p.30278,WR,Jamal Agnew,Jax,2021
406.p.30283,WR,Rodney Adams,Chi,2021
406.p.30284,QB,Nathan Peterman,LV,2021
406.p.30285,WR,Isaiah McKenzie,Buf,2021
406.p.30287,TE,Eric Saubert,Den,2021
406.p.30290,WR,Trent Taylor,Cin,2021
406.p.30295,RB,Aaron Jones,GB,2021
406.p.30301,RB,Elijah McGuire,KC,2021
406.p.30305,RB,Alex Armah,NO,2021
406.p.30337,K,Zane Gonzalez,Det,2021
406.p.30339,WR,David Moore,LV,2021
406.p.30346,K,Harrison Butker,KC,2021
406.p.30350,WR,Isaiah Ford,Mia,2021
406.p.30352,WR,Noah Brown,Dal,2021
406.p.30355,RB,Khalfani Muhammad,Ari,2021
406.p.30362,RB,Chris Carson,Sea,2021
406.p.30364,TE,Mason Schreck,Cin,2021
406.p.30373,TE,Johnny Mundt,LAR,2021
406.p.30396,WR,Keelan Cole Sr.,NYJ,2021
406.p.30420,TE,Sean Culkin,KC,2021
406.p.30423,RB,Austin Ekeler,LAC,2021
406.p.30426,K,Younghoe Koo,Atl,2021
406.p.30430,WR,Andre Patton,Phi,2021
406.p.30468,TE,Antony Auclair,Hou,2021
406.p.30487,WR,Krishawn Hogan,Car,2021
406.p.30494,TE,Ricky Seals-Jones,Was,2021
406.p.30502,WR,Zach Pascal,Ind,2021
406.p.30511,WR,Tim Patrick,Den,2021
406.p.30513,WR,C.J. Board,NYG,2021
406.p.30516,RB,Taquan Mizzell,NYG,2021
406.p.30523,TE,Darrell Daniels,Ari,2021
406.p.30526,TE,Bug Howard,Buf,2021
406.p.30531,WR,JoJo Natson,Cle,2021
406.p.30538,QB,P.J. Walker,Car,2021
406.p.30550,WR,Victor Bolden,Det,2021
406.p.30551,WR,Kendrick Bourne,NE,2021
406.p.30552,RB,Matt Breida,Buf,2021
406.p.30559,TE,Cole Hikutini,NYG,2021
406.p.30563,QB,Nick Mullens,Cle,2021
406.p.30571,TE,Anthony Firkser,Ten,2021
406.p.30577,TE,Cethan Carter,Mia,2021
406.p.30592,RB,Patrick Ricard,Bal,2021
406.p.30594,TE,Jason Croom,Phi,2021
406.p.30614,QB,Taysom Hill,NO,2021
406.p.30627,TE,Pharaoh Brown,Hou,2021
406.p.30637,WR,Isaac Whitney,Ari,2021
406.p.30660,WR,Cody Hollister,Ten,2021
406.p.30661,TE,Jacob Hollister,Jax,2021
406.p.30679,WR,Gehrig Dieter,KC,2021
406.p.30682,WR,Marcus Kemp,KC,2021
406.p.30707,RB,Corey Clement,Dal,2021
406.p.30715,WR,Greg Ward,Phi,2021
406.p.30720,WR,Tanner Gentry,Buf,2021
406.p.30740,TE,Colin Thompson,Car,2021
406.p.30763,TE,Tyrone Swoopes,Was,2021
406.p.30777,TE,Robert Tonyan,GB,2021
406.p.30784,TE,Blake Jarwin,Dal,2021
406.p.30788,QB,Cooper Rush,Dal,2021
406.p.30795,TE,Evan Baylis,KC,2021
406.p.30822,QB,Kyle Sloter,LV,2021
406.p.30827,WR,Reggie Davis,Dal,2021
406.p.30850,RB,Trey Edmunds,Pit,2021
406.p.30860,RB,Dare Ogunbowale,Jax,2021
406.p.30891,TE,Dan Arnold,Car,2021
406.p.30899,WR,Lance Lenoir,Buf,2021
406.p.30901,WR,Fred Brown,Ten,2021
406.p.30931,TE,De'Quan Hampton,TB,2021
406.p.30940,WR,Rashard Davis,Ten,2021
406.p.30955,WR,River Cracraft,SF,2021
406.p.30959,WR,Brandon Zylstra,Car,2021
406.p.30971,QB,Baker Mayfield,Cle,2021
406.p.30972,RB,Saquon Barkley,NYG,2021
406.p.30973,QB,Sam Darnold,Car,2021
406.p.30977,QB,Josh Allen,Buf,2021
406.p.30980,QB,Josh Rosen,Atl,2021
406.p.30994,WR,DJ Moore,Car,2021
406.p.30995,TE,Hayden Hurst,Atl,2021
406.p.30996,WR,Calvin Ridley,Atl,2021
406.p.30997,RB,Rashaad Penny,Sea,2021
406.p.31001,RB,Sony Michel,LAR,2021
406.p.31002,QB,Lamar Jackson,Bal,2021
406.p.31005,RB,Nick Chubb,Cle,2021
406.p.31008,RB,Ronald Jones II,TB,2021
406.p.31010,WR,Courtland Sutton,Den,2021
406.p.31012,TE,Mike Gesicki,Mia,2021
406.p.31013,RB,Kerryon Johnson,Phi,2021
406.p.31014,WR,Dante Pettis,NYG,2021
406.p.31017,WR,Christian Kirk,Ari,2021
406.p.31019,TE,Dallas Goedert,Phi,2021
406.p.31021,WR,Anthony Miller,Hou,2021
406.p.31030,WR,James Washington,Pit,2021
406.p.31031,WR,DJ Chark Jr.,Jax,2021
406.p.31041,RB,Royce Freeman,Car,2021
406.p.31046,QB,Mason Rudolph,Pit,2021
406.p.31051,WR,Michael Gallup,Dal,2021
406.p.31056,TE,Mark Andrews,Bal,2021
406.p.31061,WR,Tre'Quan Smith,NO,2021
406.p.31068,TE,Jordan Akins,Hou,2021
406.p.31071,TE,Ian Thomas,Car,2021
406.p.31073,WR,Keke Coutee,Ind,2021
406.p.31074,RB,Nyheim Hines,Ind,2021
406.p.31075,WR,Antonio Callaway,KC,2021
406.p.31077,TE,Chris Herndon,Min,2021
406.p.31078,QB,Kyle Lauletta,Jax,2021
406.p.31083,WR,DaeSean Hamilton,Den,2021
406.p.31090,TE,Will Dissly,Sea,2021
406.p.31093,TE,Durham Smythe,Mia,2021
406.p.31096,RB,Ito Smith,Min,2021
406.p.31100,RB,Kalen Ballage,Pit,2021
406.p.31102,WR,Jaleel Scott,NYJ,2021
406.p.31103,WR,J'Mon Moore,Atl,2021
406.p.31104,RB,Chase Edmonds,Ari,2021
406.p.31107,TE,Dalton Schultz,Dal,2021
406.p.31114,WR,Justin Watson,TB,2021
406.p.31126,TE,Troy Fumagalli,NE,2021
406.p.31127,TE,Tyler Conklin,Min,2021
406.p.31129,WR,Daurice Fountain,KC,2021
406.p.31135,RB,Jaylen Samuels,Pit,2021
406.p.31137,K,Daniel Carlson,LV,2021
406.p.31139,RB,Jordan Wilkins,Ind,2021
406.p.31141,QB,Mike White,NYJ,2021
406.p.31144,WR,Marquez Valdes-Scantling,GB,2021
406.p.31145,RB,John Kelly,Cle,2021
406.p.31148,WR,Damion Ratley,Det,2021
406.p.31155,WR,Deon Cain,Bal,2021
406.p.31157,WR,Ray-Ray McCloud III,Pit,2021
406.p.31161,TE,Dylan Cantrell,Was,2021
406.p.31164,WR,Russell Gage,Atl,2021
406.p.31171,RB,Boston Scott,Phi,2021
406.p.31174,RB,Trenton Cannon,Bal,2021
406.p.31177,WR,Equanimeous St. Brown,GB,2021
406.p.31178,WR,Cedrick Wilson,Dal,2021
406.p.31180,WR,Braxton Berrios,NYJ,2021
406.p.31181,TE,Jordan Thomas,Ind,2021
406.p.31189,QB,Danny Etling,Min,2021
406.p.31190,QB,Alex McGough,Sea,2021
406.p.31194,WR,Javon Wims,Chi,2021
406.p.31198,WR,Marcell Ateman,LV,2021
406.p.31199,K,Jason Sanders,Mia,2021
406.p.31206,RB,Bo Scarbrough,LV,2021
406.p.31207,RB,Nick Bawden,Det,2021
406.p.31210,WR,Richie James,SF,2021
406.p.31219,QB,Logan Woodside,Ten,2021
406.p.31220,TE,Ryan Izzo,NYG,2021
406.p.31221,RB,Justin Jackson,LAC,2021
406.p.31223,WR,Auden Tate,Cin,2021
406.p.31225,WR,Austin Proehl,LAC,2021
406.p.31226,WR,Trey Quinn,LV,2021
406.p.31227,WR,Jeff Badet,Atl,2021
406.p.31228,RB,Mike Boone,Den,2021
406.p.31255,TE,Donnie Ernsberger,Ten,2021
406.p.31257,TE,Tanner Hudson,SF,2021
406.p.31268,WR,Allen Lazard,GB,2021
406.p.31280,RB,Jordan Chunn,NYG,2021
406.p.31283,TE,David Wells,Atl,2021
406.p.31301,QB,Kyle Allen,Was,2021
406.p.31302,RB,Reggie Bonnafon,Car,2021
406.p.31310,K,Matt McCrane,Cle,2021
406.p.31320,WR,Trent Sherfield,SF,2021
406.p.31325,TE,Andrew Vollert,Ind,2021
406.p.31329,TE,Ross Dwelley,SF,2021
406.p.31336,QB,Kurt Benkert,GB,2021
406.p.31347,WR,Christian Blake,Atl,2021
406.p.31349,WR,Devin Gray,Bal,2021
406.p.31366,K,Michael Badgley,LAC,2021
406.p.31379,RB,Phillip Lindsay,Hou,2021
406.p.31394,RB,Jeff Wilson Jr.,SF,2021
406.p.31404,WR,De'Mornay Pierson-El,Den,2021
406.p.31405,WR,Cam Sims,Was,2021
406.p.31424,RB,Gus Edwards,Bal,2021
406.p.31427,TE,Nick Keizer,KC,2021
406.p.31431,QB,Tim Boyle,Det,2021
406.p.31441,TE,Kevin Rader,Pit,2021
406.p.31457,RB,Dontrell Hilliard,Hou,2021
406.p.31462,WR,Derrick Willies,Cle,2021
406.p.31464,WR,Caleb Scott,LV,2021
406.p.31478,TE,Marcus Baugh,Pit,2021
406.p.31480,RB,Jason Cabinda,Det,2021
406.p.31482,K,Eddy Pineiro,Was,2021
406.p.31496,WR,Byron Pringle,KC,2021
406.p.31500,RB,Darrel Williams,KC,2021
406.p.31508,WR,Chad Beebe,Min,2021
406.p.31510,RB,Johnny Stanton IV,Cle,2021
406.p.31517,WR,Keith Kirkwood,Car,2021
406.p.31519,TE,Deon Yelder,TB,2021
406.p.31537,RB,Buddy Howell,LAR,2021
406.p.31538,K,Greg Joseph,Min,2021
406.p.31561,TE,Jordan Franks,Cle,2021
406.p.31567,RB,Josh Adams,NYJ,2021
406.p.31588,WR,Vyncint Smith,NYJ,2021
406.p.31592,WR,Jester Weah,Chi,2021
406.p.31601,WR,Robert Foster,Mia,2021
406.p.31607,WR,Rico Gafford,Buf,2021
406.p.31623,WR,Cameron Batson,Ten,2021
406.p.31625,WR,Devin Ross,NE,2021
406.p.31626,WR,Jordan Veasy,Hou,2021
406.p.31627,TE,Ethan Wolf,NO,2021
406.p.31641,WR,Brandon Powell,Mia,2021
406.p.31643,K,Ryan Santoso,Car,2021
406.p.31651,WR,Chris Lacy,Chi,2021
406.p.31662,RB,Ryan Nall,Chi,2021
406.p.31712,WR,John Franklin III,TB,2021
406.p.31722,WR,Darvin Kidsy,Sea,2021
406.p.31732,TE,Codey McElroy,TB,2021
406.p.31749,TE,Jaeden Graham,Atl,2021
406.p.31769,WR,KhaDarel Hodge,Det,2021
406.p.31777,WR,Malik Turner,Dal,2021
406.p.31803,QB,John Wolford,LAR,2021
406.p.31808,K,Tristan Vizcaino,LAC,2021
406.p.31822,RB,Christian Wade,Buf,2021
406.p.31826,RB,Jakob Johnson,NE,2021
406.p.31831,K,Elliott Fry,Atl,2021
406.p.31832,WR,Ishmael Hyman,Car,2021
406.p.31833,QB,Kyler Murray,Ari,2021
406.p.31838,QB,Daniel Jones,NYG,2021
406.p.31840,TE,T.J. Hockenson,Det,2021
406.p.31847,QB,Dwayne Haskins Jr.,Pit,2021
406.p.31852,TE,Noah Fant,Den,2021
406.p.31856,RB,Josh Jacobs,LV,2021
406.p.31857,WR,Marquise Brown,Bal,2021
406.p.31864,WR,N'Keal Harry,NE,2021
406.p.31868,WR,Deebo Samuel,SF,2021
406.p.31874,QB,Drew Lock,Den,2021
406.p.31882,TE,Irv Smith Jr.,Min,2021
406.p.31883,WR,A.J. Brown,Ten,2021
406.p.31884,TE,Drew Sample,Cin,2021
406.p.31885,RB,Miles Sanders,Phi,2021
406.p.31888,WR,Mecole Hardman,KC,2021
406.p.31889,WR,JJ Arcega-Whiteside,Phi,2021
406.p.31891,WR,Parris Campbell,Ind,2021
406.p.31894,WR,Andy Isabella,Ari,2021
