Player_Key,Pos,Player,Team,Season
273.p.8285,TE,Greg Olsen,Sea,2012
273.p.8286,WR,Anthony Gonzalez,NE,2012
273.p.8290,QB,Kevin Kolb,Buf,2012
273.p.8292,TE,Zach Miller,Sea,2012
273.p.8294,QB,John Beck,Hou,2012
273.p.8297,QB,Drew Stanton,TB,2012
273.p.8298,WR,Sidney Rice,Sea,2012
273.p.8305,WR,Steve Smith,TB,2012
273.p.8306,RB,Brian Leonard,NO,2012
273.p.8317,RB,Brandon Jackson,Cle,2012
273.p.8325,RB,Lorenzo Booker,Chi,2012
273.p.8327,WR,Jacoby Jones,Bal,2012
273.p.8329,WR,Laurent Robinson,Jax,2012
273.p.8330,WR,Jason Hill,NYJ,2012
273.p.8331,TE,Matt Spaeth,Pit,2012
273.p.8332,WR,James Jones,LAC,2012
273.p.8346,QB,Trent Edwards,LV,2012
273.p.8354,RB,Michael Bush,Ari,2012
273.p.8357,WR,Isaiah Stanback,Jax,2012
273.p.8383,TE,Scott Chandler,NE,2012
273.p.8391,RB,Le'Ron McClain,LAC,2012
273.p.8396,WR,Steve Breaston,NO,2012
273.p.8407,TE,Kevin Boss,KC,2012
273.p.8409,TE,Dante Rosario,Chi,2012
273.p.8411,WR,David Clowney,Buf,2012
273.p.8414,K,Justin Medlock,LV,2012
273.p.8416,TE,Brent Celek,Phi,2012
273.p.8426,WR,Legedu Naanee,Mia,2012
273.p.8428,QB,Troy Smith,Pit,2012
273.p.8432,K,Nick Folk,NE,2012
273.p.8435,RB,Reagan Maui'a,Ari,2012
273.p.8440,RB,Thomas Clayton,Ari,2012
273.p.8445,RB,Korey Hall,Ari,2012
273.p.8447,K,Mason Crosby,GB,2012
273.p.8459,QB,Jordan Palmer,Ten,2012
273.p.8471,QB,Tyler Thigpen,Cle,2012
273.p.8476,TE,Derek Schouman,NO,2012
273.p.8497,TE,Clark Harris,Cin,2012
273.p.8498,RB,Jason Snelling,Atl,2012
273.p.8504,RB,Ahmad Bradshaw,Ind,2012
273.p.8524,RB,D.J. Ware,TB,2012
273.p.8544,QB,Matt Moore,KC,2012
273.p.8561,RB,Pierre Thomas,Was,2012
273.p.8565,K,Matt Prater,Ari,2012
273.p.8571,QB,Richard Bartel,Ari,2012
273.p.8609,WR,Eric Weems,Ten,2012
273.p.8622,QB,Brett Ratliff,TB,2012
273.p.8627,WR,Matt Willis,Det,2012
273.p.8661,TE,Gijon Robinson,SF,2012
273.p.8678,WR,Logan Payne,Bal,2012
273.p.8693,WR,Jesse Holley,NE,2012
273.p.8705,WR,Titus Ryan,NYJ,2012
273.p.8739,RB,Jackie Battle,Ten,2012
273.p.8780,QB,Matt Ryan,Atl,2012
273.p.8781,RB,Darren McFadden,Dal,2012
273.p.8790,RB,Jonathan Stewart,Car,2012
273.p.8795,QB,Joe Flacco,Phi,2012
273.p.8799,RB,Felix Jones,Pit,2012
273.p.8800,RB,Rashard Mendenhall,Ari,2012
273.p.8801,RB,Chris Johnson,Ten,2012
273.p.8807,TE,Dustin Keller,Mia,2012
273.p.8810,WR,Donnie Avery,KC,2012
273.p.8811,WR,Devin Thomas,Det,2012
273.p.8813,WR,Jordy Nelson,LV,2012
273.p.8815,TE,John Carlson,Ari,2012
273.p.8819,WR,Eddie Royal,Chi,2012
273.p.8821,RB,Matt Forte,NYJ,2012
273.p.8823,WR,Jerome Simpson,SF,2012
273.p.8825,TE,Fred Davis,NE,2012
273.p.8826,WR,DeSean Jackson,LAR,2012
273.p.8832,RB,Ray Rice,Bal,2012
273.p.8834,QB,Chad Henne,KC,2012
273.p.8835,WR,Dexter Jackson,NYJ,2012
273.p.8838,TE,Martellus Bennett,NE,2012
273.p.8841,RB,Kevin Smith,Det,2012
273.p.8846,RB,Jacob Hester,Den,2012
273.p.8847,WR,Earl Bennett,Cle,2012
273.p.8850,RB,Jamaal Charles,KC,2012
273.p.8858,WR,Early Doucet,Sea,2012
273.p.8861,WR,Harry Douglas,Ten,2012
273.p.8862,TE,Craig Stevens,Ten,2012
273.p.8866,RB,Steve Slaton,Mia,2012
273.p.8868,TE,Jermichael Finley,GB,2012
273.p.8871,QB,Kevin O'Connell,LAC,2012
273.p.8872,WR,Mario Manningham,NYG,2012
273.p.8874,WR,Andre Caldwell,Det,2012
273.p.8888,TE,Martin Rucker,KC,2012
273.p.8902,RB,Tashard Choice,Ind,2012
273.p.8905,RB,Ryan Torain,NYG,2012
273.p.8907,TE,Gary Barnidge,Cle,2012
273.p.8912,RB,Jerome Felton,Buf,2012
273.p.8914,WR,Lavelle Hawkins,TB,2012
273.p.8916,TE,Jacob Tamme,Atl,2012
273.p.8926,RB,Tim Hightower,SF,2012
273.p.8930,WR,Matthew Slater,NE,2012
273.p.8935,TE,Kellen Davis,NYJ,2012
273.p.8937,QB,Josh Johnson,NYJ,2012
273.p.8940,RB,Owen Schmitt,LV,2012
273.p.8951,WR,Josh Morgan,NO,2012
273.p.8953,RB,Jalen Parmele,Cle,2012
273.p.8956,RB,Xavier Omon,Den,2012
273.p.8960,RB,Spencer Larsen,TB,2012
273.p.8970,WR,Jaymar Johnson,Ari,2012
273.p.8981,RB,Lex Hilliard,NYJ,2012
273.p.8982,WR,Pierre Garcon,SF,2012
273.p.8986,QB,Matt Flynn,NO,2012
273.p.8994,WR,Brett Swain,Sea,2012
273.p.9001,WR,Stevie Johnson,LAC,2012
273.p.9003,WR,Chaz Schilens,Det,2012
273.p.9004,RB,Peyton Hillis,NYG,2012
273.p.9010,RB,Justin Forsett,Den,2012
273.p.9012,K,Brandon Coutu,Jax,2012
273.p.9014,WR,Adrian Arrington,NO,2012
273.p.9030,WR,Davone Bess,Cle,2012
273.p.9032,K,Dan Carpenter,Buf,2012
273.p.9033,QB,Caleb Hanie,Dal,2012
273.p.9037,WR,Danny Amendola,Hou,2012
273.p.9038,RB,Kregg Lumpkin,NYG,2012
273.p.9039,RB,BenJarvus Green-Ellis,Cin,2012
273.p.9043,RB,Mike Tolbert,Buf,2012
273.p.9051,RB,Mike Cox,Atl,2012
273.p.9066,K,Stephen Hauschka,Jax,2012
273.p.9077,WR,Anthony Armstrong,Cle,2012
273.p.9080,RB,Lance Ball,Den,2012
273.p.9098,RB,Jed Collins,Dal,2012
273.p.9116,TE,Joe Jon Finley,Car,2012
273.p.9129,TE,Joey Haynos,Ten,2012
273.p.9140,WR,Lance Long,Det,2012
273.p.9149,TE,Matthew Mulligan,Det,2012
273.p.9158,RB,Marcel Reece,Sea,2012
273.p.9161,WR,Darius Reynaud,Chi,2012
273.p.9219,K,Connor Barth,Chi,2012
273.p.9220,WR,Nate Hughes,Det,2012
273.p.9222,K,Garrett Hartley,Pit,2012
273.p.9225,K,Ricky Schmitt,Ari,2012
273.p.9265,QB,Matthew Stafford,LAR,2012
273.p.9269,QB,Mark Sanchez,Was,2012
273.p.9271,WR,Darrius Heyward-Bey,Pit,2012
273.p.9274,WR,Michael Crabtree,Ari,2012
273.p.9276,RB,Knowshon Moreno,Mia,2012
273.p.9281,QB,Josh Freeman,Ind,2012
273.p.9283,WR,Jeremy Maclin,Bal,2012
273.p.9284,TE,Brandon Pettigrew,Det,2012
273.p.9286,WR,Percy Harvin,Buf,2012
273.p.9291,RB,Donald Brown,NE,2012
273.p.9293,WR,Hakeem Nicks,NO,2012
273.p.9294,WR,Kenny Britt,NE,2012
273.p.9295,RB,Beanie Wells,Ari,2012
273.p.9300,WR,Brian Robiskie,Ten,2012
273.p.9314,WR,Mohamed Massaquoi,NYJ,2012
273.p.9317,RB,LeSean McCoy,TB,2012
273.p.9328,TE,Richard Quinn,NO,2012
273.p.9329,RB,Shonn Greene,Ten,2012
273.p.9346,WR,Derrick Williams,Pit,2012
273.p.9347,WR,Brandon Tate,NO,2012
273.p.9348,WR,Mike Wallace,Phi,2012
273.p.9349,WR,Ramses Barden,Jax,2012
273.p.9351,WR,Patrick Turner,NYJ,2012
273.p.9353,TE,Jared Cook,LAC,2012
273.p.9355,WR,Deon Butler,LAC,2012
273.p.9362,TE,Chase Coffman,Ind,2012
273.p.9363,WR,Juaquin Iglesias,Hou,2012
273.p.9364,TE,Travis Beckum,NO,2012
273.p.9365,QB,Stephen McGee,Hou,2012
273.p.9371,WR,Mike Thomas,Hou,2012
273.p.9372,WR,Brian Hartline,Cle,2012
273.p.9375,RB,Mike Goodson,NYJ,2012
273.p.9388,WR,Louis Murphy,SF,2012
273.p.9391,WR,Austin Collie,NE,2012
273.p.9392,RB,Tony Fiammetta,Chi,2012
273.p.9393,RB,Andre Brown,Hou,2012
273.p.9404,WR,Johnny Knox,Chi,2012
273.p.9408,WR,Jarett Dillard,Ari,2012
273.p.9409,RB,Quinn Johnson,Ten,2012
273.p.9413,TE,Davon Drew,Bal,2012
273.p.9415,QB,Rhett Bomar,LV,2012
273.p.9416,RB,James Casey,Den,2012
273.p.9417,TE,Cornelius Ingram,Den,2012
273.p.9425,TE,John Nalbone,Dal,2012
273.p.9437,RB,Javon Ringer,Ten,2012
273.p.9438,QB,Tom Brandstater,LAR,2012
273.p.9444,TE,Zach Miller,Chi,2012
273.p.9448,TE,Bear Pascoe,NE,2012
273.p.9449,RB,Cedric Peerman,Cin,2012
273.p.9456,RB,Aaron Brown,Cin,2012
273.p.9458,WR,Brandon Gibson,NE,2012
273.p.9465,QB,Curtis Painter,NYG,2012
273.p.9466,TE,Brandon Myers,TB,2012
273.p.9472,TE,John Phillips,KC,2012
273.p.9473,RB,Bernard Scott,Bal,2012
273.p.9475,RB,Chris Ogbonnaya,NYG,2012
273.p.9476,RB,Javarris Williams,Was,2012
273.p.9479,RB,Fui Vakapuna,NYJ,2012
273.p.9485,RB,Eddie Williams,Cle,2012
273.p.9496,WR,Julian Edelman,NE,2012
273.p.9497,WR,Sammie Stroughter,TB,2012
273.p.9501,TE,Jake O'Connell,Den,2012
273.p.9504,RB,LaRod Stephens-Howling,Pit,2012
273.p.9505,RB,David Johnson,Pit,2012
273.p.9512,TE,Cameron Morrah,Den,2012
273.p.9514,RB,Rashad Jennings,NYG,2012
273.p.9517,WR,Tiquan Underwood,Car,2012
273.p.9519,TE,Dan Gronkowski,Cle,2012
273.p.9520,K,Ryan Succop,TB,2012
273.p.9526,K,Graham Gano,NYG,2012
273.p.9527,RB,Arian Foster,Mia,2012
273.p.9529,QB,John Parker Wilson,Pit,2012
273.p.9530,WR,Quan Cosby,Jax,2012
273.p.9534,WR,Kevin Ogletree,NYG,2012
273.p.9539,TE,Evan Moore,Phi,2012
273.p.9547,QB,Brian Hoyer,NE,2012
273.p.9559,WR,Stefan Logan,Det,2012
273.p.9560,RB,Danny Woodhead,Bal,2012
273.p.9563,RB,Will Ta'ufo'ou,Jax,2012
273.p.9566,RB,Chris Pressley,Cle,2012
273.p.9569,QB,Rudy Carpenter,Dal,2012
273.p.9587,RB,Tyrell Sutton,Sea,2012
273.p.9607,RB,Jeremiah Johnson,Den,2012
273.p.9613,TE,Tom Crabtree,NO,2012
273.p.9624,RB,Tristan Davis,Was,2012
273.p.9631,WR,Ed Gant,TB,2012
273.p.9635,RB,Brock Bolen,Cle,2012
273.p.9639,RB,Josh Vaughan,Atl,2012
273.p.9642,RB,Kareem Huggins,NYJ,2012
273.p.9643,TE,Ryan Purvis,NYG,2012
273.p.9662,WR,Eron Riley,NYJ,2012
273.p.9666,RB,Darrel Young,Car,2012
273.p.9667,RB,Devin Moore,Det,2012
273.p.9669,RB,Brit Miller,LAR,2012
273.p.9672,WR,Tyler Grisham,Den,2012
273.p.9674,RB,Isaac Redman,Pit,2012
273.p.9675,TE,Rob Myers,Was,2012
273.p.9678,QB,Chase Daniel,LAC,2012
273.p.9682,WR,Julius Pruitt,Mia,2012
273.p.9683,TE,Colin Cloherty,Atl,2012
273.p.9685,WR,John Matthews,SF,2012
273.p.9694,TE,Kory Sperry,Min,2012
273.p.9695,WR,Charly Martin,Jax,2012
273.p.9699,TE,Kevin Brock,NO,2012
273.p.9701,RB,Kahlil Bell,GB,2012
273.p.9702,TE,Zach Potter,Hou,2012
273.p.9705,WR,Jordan Norwood,Den,2012
273.p.9707,RB,Antone Smith,TB,2012
273.p.9721,WR,Patrick Williams,Bal,2012
273.p.9725,RB,Herb Donaldson,Ten,2012
273.p.9734,WR,Britt Davis,NE,2012
273.p.9780,K,Sam Swank,Jax,2012
273.p.23966,WR,Chad Hall,Jax,2012
273.p.23971,RB,Curtis Brinkley,Chi,2012
273.p.23976,QB,Sam Bradford,Ari,2012
273.p.23984,RB,C.J. Spiller,KC,2012
273.p.23987,RB,Ryan Mathews,Phi,2012
273.p.23996,TE,Jermaine Gresham,Ari,2012
273.p.23997,WR,Demaryius Thomas,NYJ,2012
273.p.23999,WR,Dez Bryant,Bal,2012
273.p.24000,QB,Tim Tebow,Jax,2012
273.p.24005,RB,Jahvid Best,Det,2012
273.p.24011,WR,Dexter McCluster,LAC,2012
273.p.24014,WR,Arrelious Benn,Jax,2012
273.p.24017,TE,Rob Gronkowski,TB,2012
273.p.24023,QB,Jimmy Clausen,Bal,2012
273.p.24026,RB,Toby Gerhart,Jax,2012
273.p.24033,RB,Ben Tate,Pit,2012
273.p.24034,RB,Montario Hardesty,Cle,2012
273.p.24035,WR,Golden Tate,NYG,2012
273.p.24045,TE,Ed Dickson,Sea,2012
273.p.24052,WR,Damian Williams,LAR,2012
273.p.24053,WR,Brandon LaFell,LV,2012
273.p.24057,WR,Emmanuel Sanders,Buf,2012
273.p.24059,WR,Jordan Shipley,Jax,2012
273.p.24060,QB,Colt McCoy,Ari,2012
273.p.24062,WR,Eric Decker,NE,2012
273.p.24063,WR,Andre Roberts,Hou,2012
273.p.24064,WR,Armanti Edwards,Chi,2012
273.p.24065,WR,Taylor Price,Sea,2012
273.p.24068,TE,Tony Moeaki,Chi,2012
273.p.24070,TE,Jimmy Graham,Chi,2012
273.p.24074,WR,Mardy Gilyard,KC,2012
273.p.24076,WR,Mike Williams,KC,2012
273.p.24082,WR,Marcus Easley,Buf,2012
273.p.24083,WR,Jacoby Ford,Ten,2012
273.p.24087,RB,Joe McKnight,KC,2012
273.p.24088,TE,Aaron Hernandez,NE,2012
273.p.24089,TE,Dennis Pitta,Bal,2012
273.p.24093,TE,Garrett Graham,Den,2012
273.p.24097,QB,Mike Kafka,Cin,2012
273.p.24100,TE,Clay Harbor,NO,2012
273.p.24108,TE,Michael Hoomanawanui,NO,2012
273.p.24115,RB,John Conner,Buf,2012
273.p.24130,TE,Andrew Quarless,Det,2012
273.p.24131,QB,John Skelton,Ten,2012
273.p.24132,WR,David Reed,SF,2012
273.p.24135,WR,Riley Cooper,Phi,2012
273.p.24138,TE,Brody Eldridge,Chi,2012
273.p.24141,WR,Kerry Meier,Atl,2012
273.p.24144,QB,Jonathan Crompton,Was,2012
273.p.24146,TE,Fendi Onobun,Jax,2012
273.p.24149,RB,Boobie Dixon,Buf,2012
273.p.24152,QB,Rusty Smith,NYG,2012
273.p.24153,WR,Carlton Mitchell,Atl,2012
273.p.24156,RB,Deji Karim,Ind,2012
273.p.24157,QB,Dan LeFevour,TB,2012
273.p.24158,TE,Nate Byham,NE,2012
273.p.24161,TE,Anthony McCoy,Sea,2012
273.p.24164,RB,Jonathan Dwyer,Ari,2012
273.p.24167,WR,Dezmon Briscoe,Dal,2012
273.p.24169,RB,James Starks,GB,2012
273.p.24171,WR,Antonio Brown,TB,2012
273.p.24173,WR,Trindon Holliday,LV,2012
273.p.24174,WR,David Gettis,TB,2012
273.p.24175,QB,Joe Webb III,NYG,2012
273.p.24182,WR,Kyle Williams,NYJ,2012
273.p.24190,TE,Mickey Shuler,Atl,2012
273.p.24195,WR,Terrence Austin,Det,2012
273.p.24198,WR,Marc Mariani,Ten,2012
273.p.24203,WR,Dorin Dickerson,Ten,2012
273.p.24208,TE,Jim Dray,Ari,2012
273.p.24210,TE,Dedrick Epps,NYJ,2012
273.p.24212,RB,Ryan D'Imperio,NYG,2012
273.p.24214,QB,Sean Canfield,NO,2012
273.p.24226,QB,Zac Robinson,Cin,2012
273.p.24229,RB,Erik Lorig,NO,2012
273.p.24231,WR,Tim Toone,NO,2012
273.p.24238,WR,Jeremy Horne,NYG,2012
273.p.24262,RB,Joique Bell,Det,2012
273.p.24267,RB,Dimitri Nance,Atl,2012
273.p.24270,WR,Donald Jones,NE,2012
273.p.24271,TE,Michael Palmer,Pit,2012
273.p.24272,WR,David Nelson,Pit,2012
273.p.24273,WR,Naaman Roosevelt,Buf,2012
273.p.24280,WR,Marlon Moore,Cle,2012
273.p.24285,WR,Roberto Wallace,Ten,2012
273.p.24287,RB,Alfonso Smith,SF,2012
273.p.24288,WR,Max Komar,Chi,2012
273.p.24289,WR,Stephen Williams,Mia,2012
273.p.24300,RB,Keith Toston,Jax,2012
273.p.24303,TE,Jeff Cumberland,LAC,2012
273.p.24311,QB,Thad Lewis,Bal,2012
273.p.24313,TE,Jamie McCoy,Pit,2012
273.p.24318,RB,LeGarrette Blount,Det,2012
273.p.24341,RB,Rashawn Jackson,LV,2012
273.p.24370,TE,Nathan Overbay,Bal,2012
273.p.24373,WR,Preston Parker,NYG,2012
273.p.24379,TE,Jeron Mastrud,Chi,2012
273.p.24392,RB,Manase Tonga,LV,2012
273.p.24400,RB,Chris Ivory,Buf,2012
273.p.24431,TE,Richie Brockel,Car,2012
273.p.24435,WR,Seyi Ajirotutu,Phi,2012
273.p.24436,WR,Bryan Walters,Jax,2012
273.p.24453,TE,Steve Maneri,NYJ,2012
273.p.24462,RB,Javarris James,Ari,2012
273.p.24463,WR,Blair White,Ind,2012
273.p.24473,TE,Mike Caussin,Was,2012
273.p.24489,QB,Ryan Perrilloux,NYG,2012
273.p.24491,WR,Richard Goodman,LAC,2012
273.p.24504,RB,Quinn Porter,LAR,2012
273.p.24522,WR,Chastin West,Det,2012
273.p.24539,QB,R.J. Archer,Sea,2012
273.p.24550,TE,Jake Ballard,Ari,2012
273.p.24552,WR,Duke Calhoun,LV,2012
273.p.24553,WR,Victor Cruz,Chi,2012
273.p.24576,RB,Lonyae Miller,Bal,2012
273.p.24601,RB,Chris Gronkowski,LAC,2012
273.p.24608,TE,Logan Paulsen,Hou,2012
273.p.24611,RB,Keiland Williams,Was,2012
273.p.24616,WR,Brandyn Harvey,LAR,2012
